Date,Review,Score
"May 25, 2023",Exelente para assistir...,NEUTRAL
"May 25, 2023","I loved the movie!!!  Bravisimo!  Can't wait to see it again at theater or at home.  It was very exciting!  I liked how they worked Paul Walker in at the beginning as tribute and then worked what happened when they stole the vault in the other Fast and Furious and mixed it in with the new part with Jason Momoa.  He was really great with all his nail polish.  Somebody must have had the same dream I had, the dead man's face.  I had dreamed everyone has a facial expression that people see after a person's death. It's not calm, etc.",POSITIVE
"May 25, 2023",It’s was awesome awesome movie fantastic movie,POSITIVE
"May 25, 2023",The movie was very good with a lot of action.,POSITIVE
"May 25, 2023","Laughable special effects that looked like it needed a lot more rendering to make it believable. Most of the acting was alright, but Jason Momoa was absolutely hideous in this movie. I went into this with expectations of being entertained, but was left disappointed.",NEGATIVE
"May 25, 2023","This has got to be one of the dumbest movies I have ever watched. I went to the bathroom twice and didn't even care about what I may have missed. Jason Momoa as the bad guy makes the whole movie worth it and that's about it. He was actually brilliant. Nice to see him do something different. This flick is two and a half hours of ridiculous nonsense. Now all the other Fast movies are pretty implausible but not ridiculous like this one. They were good and enjoyable. But this one? Ridiculous, farcical, totally impossible stunts. And how the heck do they get their cars in all of these far out places? Even with all the money, it's not possible in the timeframe given.  Which just adds to the nonsense. Fast X has a great family/loyalty theme, which I appreciate. And some of the fight scenes are amazing (Theron and Rodriguez!). And I love all the actors. But all in all, it sucks. Especially, when at the end you find out it's actually not the last one. I'm all in for a good cliffhanger but sheesh, people. This really took it too far.",NEGATIVE
"May 25, 2023",I Like It because its Super Awesome!!!,POSITIVE
"May 25, 2023",Amazing -action packed..all the cast was phenomenal but Jason Momoa was the star...he made the movie even higher,POSITIVE
"May 25, 2023","So good, saw everybody that has ever been in Fast and Furious. Love",POSITIVE
"May 25, 2023","OMG!!!!!! What a fantastic movie. Han and LETTY are my favorite people. They don't disappoint. The car action driving is great. The blow up scenes are really super cool. And what can you say about the bad guy, Dante. Superb. It was so much fun watching all the characters come together and do what they do. The stunts were out of this world. Some of the best I have ever seen. This movie is a must-see, and stay for the extra part after some of the credits at the end. It will blow your mind!",POSITIVE
"May 25, 2023",Jason Mamoa was epic. Cant wait for 11,POSITIVE
"May 25, 2023",Next time I’ll pass on the LIVE ACTION CARTOON!!!,NEGATIVE
"May 25, 2023","I have watched all the Fast and the Furious movies since I was a teenager and I love them for the most part but I feel that Every movie after the First one is getting worst and worst and worst and Finally This is the worst of all of them by far... I cannot believe how bad was it.. this is like a $100,000 budget movie. and the story is horrible this is like a cartoon made for kids between five and eight.",NEGATIVE
"May 25, 2023",at this point we all know what to expect but this was a genuinely fun time!,POSITIVE
"May 25, 2023",Good movie with the special effects and characters. Awesome cliffhanger for the next one,POSITIVE
"May 25, 2023","Loved how they brought back characters, story line, and special effects. Those that complain that cant happenget a life its a movie! Very action packed and entertaining.",POSITIVE
"May 25, 2023","It was  to all all over  the place the movie was going way to fast
It seems that All the characters were separated and not together as a team",NEUTRAL
"May 25, 2023",It seems that the franchise has went a different route. It is not holding true to what it once was. It seems like the plot tried to take it back to the movies that were actually good. Unfortunately it fell short.,NEUTRAL
"May 25, 2023",Omg omg action packed,POSITIVE
"May 25, 2023",Jason Momoa makes this movie totally worth watching. The way he plays his character is funny.,POSITIVE
"May 25, 2023","More of the same, apparently this saga wears out with each movie they release, I really hope this is the end, although you never know with this series of movies",NEGATIVE
"May 25, 2023","First, don't call this film Fast EKS. It's Fast 10 with 10 spelled as Roman numeral. (And yes, there are a bunch of puns in that title if you think on it.) Second, this film is clearly setting up an even bigger story -- hence the abrupt ending. Third, this film was wildly entertaining in the usual FF style, but a little too long. There were moments that could have been trimmed down to maintain momentum. The Family was front and center, and the action sequences were as absurd as ever, but at least there were no spacecars. Definitely recommend if you are a fan of the FF franchise. Jason Momoa was AWESOME -- may be his best role yet.",NEUTRAL
"May 25, 2023",Worst Fast movie ever. Thought the last one was bad but nope. This one is worse.,NEGATIVE
"May 25, 2023",Pretty good..lotta cliff hangers,NEUTRAL
"May 24, 2023","I loved the awesome excitement, drama and the great cliff hangers! The movie was great and it was a great way to continue the story and the series as it was and where its going. The cliffhangers are going to bring me and a lot of others to the next great level of the series!!",POSITIVE
"May 24, 2023","Roteiro ruim , faz de tudo pro Torreto ficar vivo e seu filho tem uma péssima atuação.",NEGATIVE
"May 24, 2023",Loved the non stop action and the hot cars and the hot guys,POSITIVE
"May 24, 2023",This movie was blast to watch. The thrill of it was amazing and seeing Dom and crew back together again was awesome. Jason Momoa as Dante was so much fun to watch and you can tell that Momoa had fun playing the role. I got anxiety while watching this. I a lot of fun watching this film. Can't wait for the final movie to see want happens next.,POSITIVE
"May 24, 2023",My I.Q. must be ramen noodles cause I enjoyed this one. Cameos were cool. Liked some of the CGI car scenes especially the one in Rome. I have not seen A Fast flick since the 1st two and was not disappointed.,POSITIVE
"May 24, 2023","Great movie, waiting for the 11",POSITIVE
"May 24, 2023","When will the fast and furious franchise realise that it's the end of the road?
It's doesn't matter the new character introduced, this franchise has run it's course!",NEGATIVE
"May 24, 2023",What a waste of time! The worst movie I've seen in a long time!,NEGATIVE
"May 24, 2023",Always Love Fast Movies,POSITIVE
"May 24, 2023","If you go in knowing the previous movies and its over the top direction, then you know what to expect. Its quite the ride! Jason M. was the best part imo. Looks like he had a great time filming it. So the movie was enjoyable enough. But part of me, and many fans, really miss ""the streets"" and pink slip days.",NEUTRAL
"May 24, 2023","This new entry to the Fast and Furious Saga brings laughs, chaos, and a whole lot of fun to the screen.",NEUTRAL
"May 24, 2023","Basic F&F movie. We had time to kill, so we went to a matinee.",NEUTRAL
"May 24, 2023",it was awesome and amazing,POSITIVE
"May 24, 2023","I love the Fast franchise, but I still wasn’t sure what to expect for X, even with Momoa and Cena! It far surpassed any expectations I could’ve had though, and even though there was the typical over-the-top scenes we’ve come to expect from these movies, it was still incredibly well done! I LOVED IT!!! Bring on the next one!!!!!!! 😍",POSITIVE
"May 24, 2023",A thrill ride from start to finish!  Amazing to see some old favorites!,POSITIVE
"May 24, 2023","The movie was one incredibly unlikely, ridiculous stunt-filled scene after another.  When it does get talky, the awful acting shows.  Jason Mamoa's character (characterization) is so annoying that I cringed every time he was on screen.  I've seen every movie in the series and it seems the goal is to out-landish the previous films.  Then, to top it off, it ends in the middle of the action.  I'm a fan of all the bad actors in the movie but enough is enough.  Very disappointing.",NEUTRAL
"May 24, 2023",Great movie and loved the storyline.,POSITIVE
"May 24, 2023","Just top all the other movies. Fast x was so enjoying, now on to the next movie, in this series.",POSITIVE
"May 24, 2023",I had anxiety the whole movie! it is intense and I can not wait for the next one!,POSITIVE
"May 24, 2023","Movie was pretty funny and really nice suspense and cgi, would have been at-least a 4/5 if I didn't get molested by a random guy half way through the movie.",NEGATIVE
"May 24, 2023",Didn't like the last 1 min. Is there going to be another Fast X. What happened to Don and his son?,POSITIVE
"May 24, 2023","The action was none stop, but it was obvious that the underlying theme was all about family.  So glad I stayed beyond the initial credits at the end for the surprise.",POSITIVE
"May 24, 2023",Fantastic!!! I watch it this morning all by myself without kids. Honestly speaking not very appropriate as PG-13 as too much violence actions but really amazing for adult audiences. One of the best movies of year 2023!,POSITIVE
"May 24, 2023",The very best part of this movie was when it ended. The seats were comfortable and made for great napping experience. I took my time in the restroom cause I knew I wasn't going to miss anything. Go ahead and miss this flick maybe catch up on dishes or laundry.,NEGATIVE
"May 24, 2023",Good action movie ...its the same as the last 4 ...Jason Momoa is the highlight of the movie...its just getting old with the far fetched stuff,NEGATIVE
"May 24, 2023","This franchise never disappoints. I love that theyre leaning into being absolutely ridiculous. I wont lie, I do miss the racing roots that this franchise comes from. But I am enjoying the ride theyve created. And the fact they have characters that become meta and see how outlandish its become. Theyre essentially super heroes with extraordinary abilities and driving skills so god like they ignore all laws of reality. Which is why I go to the movies. Its a spectacle and while its not for everyone, it will find its audience. I came for the cars and I stayed for family.",POSITIVE
"May 24, 2023",Movie drag at some points and way over the top but still a good time ,NEGATIVE
"May 24, 2023","It was action packed but lacked any story holding it together. Mamoa was good. Visuals were good. Got to the end with no ending. That sucked, Story was so lacking already- that killed it completely for me.",NEGATIVE
"May 24, 2023",Very basic same action packed movie not enough storyline or content left in a cliffhanger for a sequel very poor acting Michelle Rodriguez looks too old to be in that movie anymore,NEUTRAL
"May 24, 2023","The only reason I put two stars is for the acting of Jason Momoa. At least he acted the rest were either in a commercial or a video game. This movie is total corn and totally revolves around Vin Diesel, who couldn’t act his way out of a paper bag. John Cena gave it a good try. The little boy that played Vin Diesel’s alleged son was really awful. He must be someone’s friend or relative. The movie itself was nothing but fighting and total CGI and strayed way far away from car racing. Jordana Brewster, who weighs all of 100 pounds is in there with 3 to 5 swat soldiers in full dress with giant machine guns kicking their butts ha ha. Michelle Rodriguez should’ve stuck with machete. The entire movie was a cross between a comic book and a video game. ",NEGATIVE
"May 24, 2023",Typical Fast series story. illogical stunts....,NEGATIVE
"May 24, 2023","The franchise is successful. It didn't need the addition of more big names for these two movies. I do think by the time the next one (second part of this) comes around I'll have forgotten everything but also I probably won't care. This movie switched me off, despite some really very good action scenes, it was not as good as the past couple have been. Unfortunately the ""twists"" were formulaic and easily foreseen (and one I didn't even care about), and the baddie seems much too hammy a performance. It's also too much to push on us so many enemies working together and the rising from the dead/ acting like people are dead (yawn, please let people just die already). These two are meant to be the end - and we would expect thrills and chases- but all they're going to do, unless the next one delivers, is damage their own good brand. It is entertaining for an afternoon or slow night but not one I'd watch more than twice (presumably I'll have to watch it again to remember the details so I can see the next!). But let's face it, they'll bank a lot of cash for the franchise and movie investors everywhere will stick with the ensemble known cast, too many stories going on and ott loved up teams, and we will all just keep buying the tickets 😗because - after all - we love Vin Diesel, fast cars, pretty people and Doms ""family"".",NEGATIVE
"May 24, 2023","Those of us who have enjoyed the past Fast and Furious movies will enjoy this one too. Action, fast cars, explosions, stunts that should not work but somehow do work in the movie...obviously it is not for everyone.",POSITIVE
"May 24, 2023","DO NOT GO SEE(NOT a GOOD MOVIE): ""Fast X""(2023,(RG-13))! (I went to see this movie at 12:00pm(CT) Sunday May 21, 2023; (in Austin, Texas(TX)).); (I wrote my comments here at 12:02pm(CT) Wednesday May 24, 2023.)",NEUTRAL
"May 24, 2023",Lots of action.  Jason Mamoa played his part well.  Lousy ending though.,NEUTRAL
"May 24, 2023","Asinine movie! What used to be a good franchise has turned into stupidity. Turetto’s son was born white in previous movie but was black for this movie. Brie Larson’s acting looked forced—-simply reading script lines, no acting ability. Momoa, painting his nails while sporting two girlish ponytail bobs and trying to mimic Joaquin’s Joker persona was…well a dumb copy cat version. The car action scenes used to be great but now they have gotten so ridiculously far fetched. The scene where Turreto’s small son jumps from one racing car to the other was pretty stupid. The whole movie is full of unbelievably stupid action scenes and riddled with poor acting abilities. And a surprise appearance from a character that died in a previous movie in this franchise?!? Throwing in big name actors to only give them 10-minutes of showtime?! Waste of money and time but I learned my lesson—-will not be watching any future sequels to this ridiculously dumb franchise!",NEGATIVE
"May 24, 2023","It follows the formulaic nonsensical-style the other F&F... it sells as a macho movie, still, manages to be SO CORNY that you will want to puck. Can someone just put a bullet in the head of Toreto so we can all forget the F&F trashy movies ever existed?",NEGATIVE
"May 24, 2023",It was a great movie!,POSITIVE
"May 24, 2023","I took my son to see this movie, because we have seen all the Fast and Furious movies out there. It was wild and on the crazy side of this kind of movie!! It was exciting and hope that they come out with an XI.",NEUTRAL
"May 24, 2023","starts out awesome, has a lot of unanswered questions through the movie but you will be so into the movie that you will be on the edge of your seat.. it's truly worth going to go see.. I enjoyed and am anxious for it to be on blu-ray so I can buy it and watch it again to see if I might have missed something special..",POSITIVE
"May 24, 2023",After 10 movie the thrills is not the same but good movie whit action!!,POSITIVE
"May 24, 2023","Worsted movie I have seen in a couple of years.  Seemed like a very long trailer. They kept introducing new characters and then they disappear, just left hanging.  The movie didnt have an ending.  They acted like the next movie was coming out next week so you could find out how it ends.  Waist of time.",NEGATIVE
"May 24, 2023",Outstanding.  Yes! Love this type of movie.,POSITIVE
"May 24, 2023",I loved the fact that the movie never disappoints with ACTION and AI TECHNOLOGY and the stunts are INSANE. They took us back to the beginning and that was amazing to see. My personal CON is Jason Mamoa ewwwwww he assumed the role of the Joker out of a Batman Movie and it was not cute to watch!!!! I also did not like the ending the cliffhangers didn't make me excited like all the others but I am looking forward to the next sequel with THE ROCK and I hope his daughter makes an appearance! Overall I'm a die-hard fan and I will continue to support!,POSITIVE
"May 24, 2023","Watchable 😒 Storyline was all over the place and too confusing; Too many unnecessary elements thrown in. Making Dantè a metro-sexual Joker took away from the masculine theme, and the end was lack luster. ",NEGATIVE
"May 24, 2023",They continue to make them more fast and more furious! I hope this franchise never ends. Fun setup for the next movie. A lot of characters to juggle now but they do a decent job keeping everyone involved. ,POSITIVE
"May 24, 2023",LOOOOVVVVVEEEEEDDDDD IT!!! The best one in the series!!,POSITIVE
"May 24, 2023","Long, convoluted, too many characters to keep straight. Thought it was a Batman movie. Not a ""real"" movie at all--because there was no ending! And upon further investigation, Part 2 is still in development! Maybe a 3-hour edited version of parts 1 and 2 combined will ultimately be more satisfying. Photography sharp, compositionally well-planned. Color excellent and vibrant. Musical score intensifies the action and is well-used. One character's acting obviously delightfully over the top. The others all little too earnest, overly sentimental, and often too dewy-eyed and melancholy for its own good. Fun cameos throughout. 1950's ""Around the World in 80 Days"" type film for the car chase/espionage/criminally unhinged grudge scene.",NEUTRAL
"May 24, 2023",It's a cartoon that prints money at this point.  The story and writing are trash.,NEGATIVE
"May 24, 2023","Alot of fighting, alot of car chases and crashes, fairly typical ""Fast"" movie.  They destroyed parts of Rome!  Guess they tried to include a lot of people from previous movies but to me their inclusions did nothing to the  story line, only made the movie longer...and I like Jason Statham and Helen Mirren (noting a few of these inclusers).  Best part of the movie were the rolls played by John Cena and Jason Momoa.  But what was the purpose of the guy unzipping from a bag (?) and high-tailing it out of there in his tighty-whities?  Several crashes were unrealistic especially the one on the bridge toward the end of the movie where there appeared absolutely no form of law enforcement showed up to control the situation.  Vin Diesel's close-up expressions throughout the movie made him look like he may have been a little confused about what was happening.  
All in all, it was a long movie and I was so looking forward to this being as good as the previous ones but, unfortunately I don't think it hit the mark....at least for me...sorry.",NEUTRAL
"May 24, 2023","Momoa overacting, the dialogues was very vague, the jokes are awful…",NEGATIVE
"May 24, 2023",It’s what you expect from this franchise.  See it in 4D for maximum enjoyment,POSITIVE
"May 24, 2023",Lots of action but it left a lot of loose ends,NEUTRAL
"May 24, 2023",Worth every penny and does not disappoint.,POSITIVE
"May 24, 2023",This action thriller had me on my seat. The ending has me wanting more. So I assume that means well see Fast XI,POSITIVE
"May 24, 2023","Incrível, e a Rocha esta voltando show!!!!!!!",POSITIVE
"May 24, 2023","I would say this, it's slightly less crazy than the last one",NEUTRAL
"May 24, 2023",Aquamans character was too much and ruined it for me,NEGATIVE
"May 24, 2023",Not being told it was a trilogy,POSITIVE
"May 24, 2023","I liked the non-stop action. Some stunts were a bit cheap or sped up car scenes, but for the most part impressive and fun to watch. It seems it is the Never-ending Story though!",NEUTRAL
"May 24, 2023",As usual the stunt ridiculousness was on 10 ( lol pun intended) . At Some points in the movie the acting got a little hazy from some of the supporting characters. But overall a very enjoyable movie if you like fictional action! Hats off to Jason Mamoa for taking his role to an elevated level he brought the comedy for sure.,POSITIVE
"May 24, 2023",Movie was good just ended badly.,NEUTRAL
"May 24, 2023",Very Exciting...Loved it...Love all Fast movies....,POSITIVE
"May 24, 2023","Jason Momoa made the movie other than that big budget,  big names it was all showy but no talk basically.  Took a while to get into but definitely a pass time thing .",NEGATIVE
"May 24, 2023",Excellent!!! Can't wait to see part 2.,POSITIVE
"May 24, 2023",Too much unrealistic action and Stant,NEGATIVE
"May 24, 2023","Me gusto que tengan tambien funcion en español, y muy. Uena la película.",POSITIVE
"May 24, 2023","Great fun! Plenty of exciting action, funny dialogue and famous faces. Mamoa definitely steals the show as the quirky villain. Why we go to the cinema is to see movies like this.
Doesn't take itself too seriously.",POSITIVE
"May 24, 2023",Just fun pure popcorn fun!!! Next one better hurry up that ending was messed up y'all kmow what y'all did 😂😂😂👍🏽👍🏽👍🏽🔥🔥🔥,POSITIVE
"May 24, 2023",Lots of action that was over the top. No main story to follow as its all over the place having previous characters appearing that makes it confusing. Hard to have emotion as movie ends with no closure to the story so its obvious there will be probably few more series.,NEUTRAL
"May 24, 2023","I wanted this to be the best Fast movie ever. I recently went back and binged through everything. They all hold up. I love this series, hook it to my veins. 

It just wasn't though. I felt like there's a little too much liberal CGI usage. I love the campy action and that stuff was here but there was just a few too many times where the cgi was really obvious imo. 

I hate to say it too but I thought the kid sucked. Either I didn't like his acting or the scripting was really bad. He seemed pretty wooden and I thought so many of the scenes with him and Vin especially felt like there was no dialogue, it was all just one liners being spoken. 

Now, with that being said. Momoa might be the best ancillary character in any of these movies. His performance is totally unhinged. I'd love to have heard what direction he was given cuz if they said ""play the joker, only louder"" I wouldn't be surprised. He's androgynous, he's insane, he's calculating, he's deceptive, he's deranged, he's bombastic, he's outlandish…it's just an awesome performance and it only grows on you as the movie goes along. At first I was like ""strange clothes"" or ""why is he sort of dancing"". But then it gets bigger, and he keeps adding to it. And it's absolutely like a Heath Ledger joker type performance in my eyes. I hope I'm not overselling it, but I wanna rewatch this just for More Momoa.",NEUTRAL
"May 24, 2023","Wow! This kinda stunk, this movie series should have finished a few movies ago.",NEGATIVE
"May 24, 2023",This movie was awesome!! Loved every min of it.,POSITIVE
"May 24, 2023","Amazing movie. Lots of action scenes, and unlike a lot of movies recently, it was not predictable. I loved it.",POSITIVE
"May 24, 2023",We loved the ridiculous action in the 80s.. same thing,POSITIVE
"May 24, 2023","Loved this movie. Easily the best Fast movie since Fast 7. Part 8 and 9 were probably the two worst movies of the series, but part 10 is a fresh return to the fun Fast franchise. They didn't go as overboard in this one as the past few movies have, but it was still ridiculous fun. Can't wait to see what the final two movies hold for us fans, after the 2 cameos in this one.",POSITIVE
"May 24, 2023","Way too unbelievable... I went to sleep, I didn't fall asleep lol, but my husband pushed through since there was only about 30 minutes left to go. He said he lost interest in the first 30 minutes, especially after the crane scene, but he was making remarks about the tires still being in tact just prior to that. There was no excitement or rooting for anyone, at any time, because the story was boring. I gave it 2 stars because we stayed.",NEGATIVE
"May 24, 2023","overall i enjoyed this movie, it was more realistic than the one before. i look forward to the next part",POSITIVE
"May 24, 2023",loved the movie worth it !,POSITIVE
"May 24, 2023",Very good performance of Jason Momoa.,POSITIVE
"May 24, 2023",Great actors all. Action packed.,POSITIVE
"May 24, 2023",Jason Momoa was a funny villain 🤣,POSITIVE
"May 24, 2023",Plot twist crazy loved it!,POSITIVE
"May 24, 2023",Theyve done it again! Its really good!,POSITIVE
"May 24, 2023",I like the whole movie but I don’t like people who is sacrifice in the movie 😭,POSITIVE
"May 24, 2023",The ending was horrible!.,NEGATIVE
"May 24, 2023",Action was good but the plot was a train wreck,NEGATIVE
"May 24, 2023",It’s a surprisingly fun film. Corny but very fun.,NEUTRAL
"May 24, 2023",The worst fast and furious movie I ever seen.,NEGATIVE
"May 24, 2023",The movie was great! Starts right off with action and seating in the 4DX seats made it even better. Seriously I don’t think I can do normal movie seats again.,POSITIVE
"May 24, 2023",Lots of action from the start. 10/10 recommend watching in D-BOX,POSITIVE
"May 24, 2023",Ok so i bought this tickets to the wrong movie theater I try to canceled but it wouldn’t let me other than that the movie was great but I have to buy new tickets at the right movie theater,NEGATIVE
"May 24, 2023",This is a movie you must watch !!,POSITIVE
"May 24, 2023","It was more diverse with women having action parts. In addition, I like the location for the filming.",POSITIVE
"May 24, 2023",can't wait for pt 2 and 3,POSITIVE
"May 24, 2023",It was pretty good. It’s just it’s kinda confusing,POSITIVE
"May 24, 2023",Too much action.  Too violent.  Actors all did a very good job.,NEUTRAL
"May 24, 2023","I genuinely have no business reviewing Fast X. I'm not a big fan of the Fast and Furious movies, and really only saw this one because I was curious to see how truly ridiculous this one would be after F9 took some of its characters to space IN A CAR. Needless to say, I don't think very highly of these movies to begin with. 

On the positive side… it's a little better than the last few movies, and a little less crazy and ridiculous. However on a more negative note… it's an absolutely horrendous garbage movie; it's a complete mess of a film. But… I don't regret watching it because I had a completely good time while the movie was on screen. I was dying of laughter for most of the film alongside my friends — the movie was hilarious…ly bad. Alas, we were all laughing AT the movie, not with it. It would have been fine if this movie was intended as a comedy… but the fact it asks us to take it seriously when it's essentially an unintentional self-parody of the franchise makes it quite problematic. It's a fast-food movie, and quite forgettable, but I can't say I wasn't entertained while watching it.

But you can be entertained while recognizing the movie you are watching is absolutely a piece of crap at the same time. The only reason I gave it this high a rating is because of how good a time it let me have with my friends. I can guarantee if I was to have watched this alone… I would rate it much lower.
I know I am part of the problem here, but I really hate that audiences today are so accepting of movies that really don't try. This movie is so ridiculous and stupid that it is entertaining, but it has absolutely no story, no characters, and nothing to care about to back up the mindless action we see on screen. Why do we assume you can only have one or the other? Why do we just accept being given one or the other? We can have a good movie with strong writing while also having great, bombastic action! For example, Mission: Impossible - Fallout, or even Captain America: Civil War gave us riveting narratives, wonderful twists and turns that made sense, multi-dimensional, layered characters with beautiful inter-character conflicts and they did all of that while also giving us big bombastic set-pieces, great action, and great fights. So I don't know why when it comes to this franchise we as film audiences just accept being handed half-assed mediocrity. I expect better. Heck, in the last year we've seen better: John Wick 4, Guardians of the Galaxy Vol. 3, Top Gun: Maverick, or even Avatar: The Way of Water. I would love to enjoy Fast X as the filmmakers intended me to, but I can't when all they offer is mindless, ridiculous action with no semblance of depth, story, or character. They gave me absolutely no reason to care. If they want me to enjoy it as a comedy, fine — then I'd say this was an effective movie. But the fact that they ask us as the audience to take it all seriously… it makes me truly want to laugh at the movie. Because they didn't do the work to earn my emotion, my attention in that regard. Sure, there were redeeming qualities and I had a good time laughing at it with my friends, but that doesn't let them off the hook for making a terrible movie.

I mean, when half your movie is shot without a director, and when you eventually hire one, you only give him 3 days to prepare before shooting… I don't know what else you expect to get besides a mess. This film was probably doomed from the start, and even if Louis Leterrier did try his best to save the film, there is absolutely no way he could have saved it with the circumstances he was put in. Considering those circumstances… maybe this is a decent film. But it shows why movies need a director at the helm — it is very clear that many sequences here were shot without clear direction and vision. They are all over the place, with many different tones and visual languages. It really feels like an instance where there were too many cooks in the kitchen, and that is likely because Leterrier was brought on too late. The film is just all over the place and I can't say it ever felt cohesive. Plus, as part 1 of a larger story, it falls into all the traps that a part 1 could: it's all set up, no resolution, it has really dumb twists leading to an unbelievable cliffhanger that I couldn't take seriously, and most of the plotlines in the movie just felt like filler. It also really tried to copy the Infinity War template, splitting up the crew into groups on different ""missions"" (I say it in quotations because really only Dom had a plot where he had to do things, the rest of the characters were just running). The story as a whole is nonsensical and is riddled with plot holes and misleading moments that don't make sense when the twists are revealed. It also has some pretty horrible dialogue… like Star Wars prequel levels of awkwardness. Even the humour didn't land. At least the action was exciting again, even if it was still quite silly and ridiculous. (The crane scene in Rome had me howling… you'll know it when you see it).

BUT… Jason Momoa was goddamn fantastic in this movie! He was the highlight for me, and would be one of the only reasons I'd ever rewatch this one! Momoa knows what kind of movie he's in from the start (seems to be the only cast member who knows), and he just has fun with the role! I loved how he played it, not taking it overly seriously and delivering one of the best and most memorable villains in the franchise because of this. I loved his energy and how bonkers of a performance he gave — despite giving a very silly performance, he commanded the screen with it! If only more of the cast could have fun with it like Momoa did!

I'm finishing writing this review a day after I saw Fast X… and I gotta say… I can barely remember what happened. It's a very forgettable movie that left no lasting impression on me. For a movie that cost $340 million to make (where'd that money go??), you'd think it would have offered up something so incredible, so memorable. Instead… it's just 2 and a half hours of mediocrity that is really only fun if you're with a group of friends. Sure, it might be the best since Furious 7, but that's not a very high bar to beat. The movie is pretty bad.

Maybe Part 2 can be better… but at this rate, I don't have high hopes.

And yet, I know I'll be there with a group of friends laughing at the ridiculousness on screen, just like with this one.

It's really the only way to get through these movies.",NEUTRAL
"May 24, 2023","Always great action, unrealistic but entertaining",POSITIVE
"May 24, 2023",It was toooo scripted. Really no storyline. Watched because I’m loyal. Bae felt the same.,NEGATIVE
"May 24, 2023",Waaay over the top... So much that its silly. Cringy acting and plot twists that you can see from miles away 🤦🏻‍♂️,NEGATIVE
"May 24, 2023",I loved the car scenes but the action was legendary!!!,POSITIVE
"May 24, 2023","The previous fast and furious movies were plot based.  The villains had some maturity.  The plot in this movie was not well developed.  Throwing big name stars at a movie does not make that movie a 5-star attraction.  Too many times the movie went back and forth with too many behind the scenes stories.  This made the movie boring at times and at others was just out and out bad fantasy that led to the final scene wondering why Hollywood is trying to remake movies using old versions of the original movie.

The end is very disappointing and lacked the ultimate climax.  If I could try to get a refund I would.",NEGATIVE
"May 24, 2023",I just loved Jason Momoa character. He’s so annoyingly funny 😄 and good villain . The storyline was amazing I can’t wait for the 11th,POSITIVE
"May 24, 2023",A MUST SEE MOVIE. TOO much action. Love it. ,POSITIVE
"May 24, 2023",It was awesome! Plot twist after plot twist!,POSITIVE
"May 24, 2023",At this point they need to let it go. This was full of action but the ending was trash!!!!!,NEGATIVE
"May 24, 2023","LOVED IT! A Non-Stop, action packed movie with some absolutely amazing stunts!",POSITIVE
"May 24, 2023","Esta muy buena, recomendable...la mejor de este año.",POSITIVE
"May 24, 2023",I always love the Fast and Furious movies. This one a little over the top but fun to watch. I waiting on part II.,POSITIVE
"May 24, 2023","You know what your in for with this franchise Cars, loud music, over the top unbelievable action and most importantly..... Family. Great start to an epic 3 part finale.",POSITIVE
"May 24, 2023",Another great fast and furious movies can’t wait for the next one,POSITIVE
"May 24, 2023",we love it. full of action through out the movie,POSITIVE
"May 24, 2023",This is one of the absolute worst movies I have seen in a long time the plot was terrible. Jason Momoa‘s character was terrible. The car scenes were absolutely ridiculous. I highly recommend. You don’t see this movie,NEGATIVE
"May 24, 2023",Dante for me was the best part of the whole movie,POSITIVE
"May 24, 2023",After the Fate of the Furious and F9 The Fast Saga poor films. Fast X has proven that there is still lots of gas in the tank. Jason Momoa is the best villain we have ever had in this franchise charismatic and ruthless I love the combination and so do the fans. The Action was great and the end credits give us hope and a reason to see the next instalment ,POSITIVE
"May 24, 2023","Off to a good start, kept racing aspects in the movies, less action but still action packed.",POSITIVE
"May 24, 2023","I have never written a review for a movie on here. This is honestly one of the worst movies I have ever seen. I cannot believe that adults wrote this movie. It felt like 12 year olds made this script. So corny and just flat awful. The story, the acting, the writing, and it seems as if the actors do not believe they need to act. Every line is delivered with zero effort. Vin and Cena are terrible in this. Brie Larson……wow, it's quite amazing she can literally gets shot and is smiling in the very same seen as if nothing happens. It's horrible, horrible, horrible. I cannot believe people like this.",NEGATIVE
"May 24, 2023","Its a fun watch , i liked it .jason momoa’s screen presence is a treat to the eyes ❤️🔥.",NEUTRAL
"May 24, 2023",The movie FAST X is great lots of Action and F amily Values from the Beginning to END.,POSITIVE
"May 24, 2023","Utterly bananas just strap in and enjoy the ride! No, the action sequences are not physically possible and over-the-top. That's what makes it so good. stay for the post credit. You're welcome!",POSITIVE
"May 24, 2023",Cheesy but always a classic,POSITIVE
"May 24, 2023",It had everything you would expect from the franchise except I’m not looking forward to waiting another couple of years for the next one.,POSITIVE
"May 24, 2023",Two hour waste of life with no conclusion!!! The villain was weird and annoying.,NEGATIVE
"May 24, 2023","As always, over the top stunts and fighting where people somehow don't tend to get hurt. What I disliked most about it was the abrupt ending. I get they are still making more, but it could have ended better to lead up to the reveal that there will be a next one and the Rock is back. As well, some of the directing was bad. Jason's character was too much at times. Mad certain parts corny.",NEUTRAL
"May 24, 2023",It had lots of humor and was really packed with awesome action scenes. There were some very hilarious jokes cracked. Good movie overall.,POSITIVE
"May 24, 2023","Bad script, bad acting, bad plot, bad CGI, and tedious action sequences",NEGATIVE
"May 24, 2023","I thought it was good, especially if you've watched the movies from the beginning. Lots of cameos and surprises. Good car chases and races. Make sure to stay after the main credits.",POSITIVE
