Date,Review,Score
/profiles/aplurDHyWuKYHrRSJGuz0fPOf2p,another tolkien wonders with the magic of peter jackson,NEUTRAL
/profiles/WYlu8vHDwIG9T9wiWeu8nfRrhG0,"The epic war was the greatest scene in the whole movie, the  the elf-prince Legolas Greenleaf is so incredible when fighting enemies. He was almost indestructible!!",NEUTRAL
/profiles/AlJu69iGjhkwSpoi6ZsY8SKAiaG,"pretty good
but confusing",NEUTRAL
/profiles/42KHVbHkbfLmTXqix1IXesLGsP4,Magnificent. Peter Jackson did it once again.,NEUTRAL
/profiles/qAWuOpfpaslNhRoIz0i9xskbizk,"The weakest of the trilogy, but in NO WAY does that make it a bad movie! Fantastic direction, cinematography, acting, and everything else, just not my favorite.",NEUTRAL
/profiles/wLAu6DfmZFxAhLwsMaivNToJuVz,http://static5.flixster.com/static/images/rating/3.5.gif,NEUTRAL
/profiles/m8XuDPibRIabS89SdXfQVhBlhV4,great movie but it drifts the most from the books,NEUTRAL
/profiles/YkluGzs9wh2pugOiPMHDqi1BF64,one of my best films of all time,NEUTRAL
/profiles/ornuDMiJMI91sN4herhavTZGs61,I loved all the Lord of the Rings Trilogys,NEUTRAL
/profiles/WYlu8yiDwIGDS9rTWXh8ZFRDsG2,Apla gia mena h kaluterh tainia ever!!!!,NEUTRAL
/profiles/bJKuaNHlPhMRFBKHGJSvzs0yTbn,Magnificent lead up to the battle. Love the talking trees.,NEUTRAL
/profiles/WYlu8yiDzhGJf9wiWXh8nfRBFGW,"Fantastic, amazing, stunning, mind-blowing, thrilling, teriffic, one of the best movies ever made!",NEUTRAL
/profiles/RkVuJXSlAfYRhnLh4QuQxhB8FAy,i lose brain cells watching these movies,NEUTRAL
/profiles/9XluB9iMVs1LFwGfqKFGgsbRu8P,Just as boring as the first one....yay.,NEUTRAL
/profiles/wLAu6Mim0IxGSLRSMdHvpuoVFVZ,"The weaker of the three, but still an amazing film.",NEUTRAL
/profiles/WYQi8euDxfGeH9wiWdF89SRwuGe,my favorite of the 3.,NEUTRAL
/profiles/AlyT6ohGjhkwSpvT6lSYXiKDIay,The only reason I would see this is to see Orlando Bloom.,NEUTRAL
/profiles/KKvukKfKMh6efgAi8Lu9vFkgi4e,Even the trees walk.,NEUTRAL
/profiles/1KaIePFxjIpMTxKS6QhdQi2NTQA,"Loved it, and again, I was right there w/ Frodo!",NEUTRAL
/profiles/0x6umkiAyIZPsnGIpmi6mI4lIe1,"Weakest of the trilogy, but still great. The dead marshes scene is  one of the greatest of the trilogy.",NEUTRAL
/profiles/zWju4psReHjxs6AhJquWKfNPSm2,"this is the way to make a sequel, i loooooove tolkien's work, and jackson proves he read the books, this is vintage adaptation and it set a trend of quality, i doubt jackson will be this good again...",NEUTRAL
/profiles/yr2IYZFjPuK0SzduPgiqbsAPijO,Better than the first. It didn't feel as long and had more to the story. Good movie.,NEUTRAL
/profiles/m8XuDPibRIaks8GidZHQ6SBdiVa,Nice!!!! The best LOTR series ever!,NEUTRAL
/profiles/m8XuDaHbyha0i8nTdNSQ2TBdiVw,"Tree Beard is amazing!  Love the film, love them all : )",NEUTRAL
/profiles/x9XIVzuODuN8SrvsyAHwQHWDsjq,Smeagol steals the show in this one.,NEUTRAL
/profiles/ornuDMiJjf9gFNyuerhavTZqH6l,same with this one i like all the lord of the rings,NEUTRAL
/profiles/GPdI0eSKqTemu8WhwDiMpSK9SeD,Exceptional films. I didn't even mind the length,NEUTRAL
/profiles/AlJu6LHGyTkgTpPf6VuYXiKPhar,"Despite the fact that Gandalf's return was played off as a great surprise (even though every trailer clearly showed it...) it is still an awesome scene.  Despite the fact a certain attack not existing in book, it added to the tension and the stakes of the movie.  Despite a certain group showing up to give their aide (again, not in the books) it totally makes me cheer inside!  Despite the crazy, wild dreams I have, the meeting of the Ents looked exactly how I imagined it.  But liberties were taken.  Parts of the movie do drag.  Characters are cut out, the story is reworked and stuff happens that shouldn't happen or outright don't happen.  But it all works.",NEUTRAL
/profiles/GPdI04sKqTeQf8ziwkFMXFKYHeX,"Message of this movie: If you want to stop the abominations of the military industrial complex from destroying the natural and beautiful world, all the different races from the different regions of the world need to all cooperate with one another and destroy the all-seeing Illuminati eye watching over the world. ""The Lord of the Rings"" is an ancient name for Saturn, which in astrology governs Karma (among other things), you reap what you sow. It also has something to do with a couple of twin towers, as Jordan Maxwell often says: ""Wake Up! Get a Life! It's All right before your eyes hidden in plain sight!""

..And oh yeah, the acting, costumes, CGI and special effects were flawless, very well done.",NEUTRAL
/profiles/x9juVBfOKSN8SrvsyAHwRfWNFj1,"Although it's the weakest of the three films in my opinion, it's still a must-see.",NEUTRAL
/profiles/KKvukKfK4F6zHg1u8lI9aukvS4e,"Excellent for its genre, which is one I generally can't be bothered with. Beautiful cinematography. I am, alas, completely bored with all the adulation for the actors and the films in this series by now, and was never a big Tolkein fan.",NEUTRAL
/profiles/1KXueRSxjIpvuxKS6rHdXI20hQz,"this is a good one i like it becase they show a lot of Orlando Bloom and i know his Brithday witch is January !3,1977",NEUTRAL
/profiles/OyqIdvugeIrGTwLslxFBMuMzSkG,"A modern masterpiece, this retelling of Tolkien's vision falls short mostly in that it glosses over many important details and subplots.",NEUTRAL
/profiles/yrluYlSjPuK0SzXTPGIqauAPijD,My favorite triology.,NEUTRAL
/profiles/JBDuqvHvgT4OhVKSKwf4vfAQhby,"the best out of them all, but still nothing like the original, but meh you cant win them all",NEUTRAL
/profiles/42KHVefkbfLqfXGIxeHXesLmSPV,aquí falto un poco de amor!,NEUTRAL
/profiles/DG2uBoHn1s2AHDRhzbFvYfjKhLl,"Entretenida, pero le juega en contra que todo el tiempo hayan historias paralelas con los personajes sin encontrarse. No habÃ­a otra forma, la historia es asÃ­. De las tres pelÃ­culas esta es la que mÃ¡s necesita de las otras para funcionar totalmente.",NEUTRAL
/profiles/2dvIWouZRInMi9vfe6hgAi14Txo,"The less faithful to the book, but even as a LOTR book fan, I still find myself enthralled. The opening sequence is beautiful.",NEUTRAL
/profiles/2dNuWLiZlsnQh9MsemTgOT1VFxG,"Lord Of The Ring Trilogy is the first movie to convince me that Hollywood is not just about sex, Bond, Bond girl or star wars.",NEUTRAL
/profiles/aplur6fyDiKVIrQfJgszmsP6s2J,best one out of the trilogy,NEUTRAL
/profiles/ej0uyQHGZIx2fqZTGYTgDSw8TXZ,I think I have already put out a report on the Lord of the Rings movies but let me tell you again... Perfect.,NEUTRAL
/profiles/nxNuDgipRhGPiwVHaJFoVhdMSAM,Perfect fight scenes and a decent story.,NEUTRAL
/profiles/ejzIyDuGRSx2fqDHGvigVfwnhXx,"Mr. Carlson, my film comp. teacher in high school, said that he thought each ""Lord of the Rings"" film was better than the last because Peter Jackson had more time to work on them as you go down the line. I agree. I think each part in the story gets more intense, the battles are more perfected, the stakes higher. And I'm not going to pretend it doesn't have its slow moments, but for as slow as those moments are, the battle scenes are as action-packed. And, just as ""Fellowship"" did, you are more than ready to watch the next installment upon the film's end.",NEUTRAL
/profiles/JBDuq1ivyh40SVLfKgS4lsABSbr,very awesome movie. i love the whole middle earth thing.,NEUTRAL
/profiles/orRIDduJMI94iNqHewsaXuZXi6X,A great adaptation of a great book series...,NEUTRAL
/profiles/JB6fqLFveu4lTVvhKgS4QHAJsbJ,"Of the three, my least favorite.  But I still loved it!  =)",NEUTRAL
/profiles/9XluB9iMnh1VcwZTqVTGoibPS8Z,"suka suka suka ...
smua LOTR bgs...",NEUTRAL
/profiles/9XwIBNuMRS1PtwDIqgSGrfbjs8g,"Too much killing, not enough adventure and intirgue and magic. But, even if it is just an action movie, something the book it's supposedly based on NEVER was, it's at least a good one.",NEUTRAL
/profiles/wL6I6gFmPhxbsLBFMlfvNTopTVz,"Its only worth comparing it to the other L.O.R movies (and for me its better than Return of the King, as good as Fellowship) - because all the LOR movies are better than almost anything else in history",NEUTRAL
/profiles/JBDuqmfvyh4XsVwHK2h4pFABSb6,The Two Towers Continues the second chapter of this epic story and it contines to come back with excellence thank god for peter jackson,NEUTRAL
/profiles/KKvukOiKMh6bhg1u8ai9pfkVf4g,"In the trilogy the least attractive, but not less beautyfully filmed on the vast planes of New Zealand",NEUTRAL
/profiles/OyqId0Fg6hrdHwjFlxFBLTMWFkL,"Musik, Effects, Costumes, Filming is all great. Most of the acting is also superb. The only problem: the screen play wirters have absolutely no idea about The Lord of the Rings, battles, people or really anything as a matter of fact. It's just a shame to see what potential they had and how badly it was wasted. This is by far the worst movie of the trilogy!",NEUTRAL
/profiles/ej0uyliGWhx6hq6iGmSgBHwRFXa,"ARWSOME, loved every minute of all three films",NEUTRAL
/profiles/WYlu84sDVFGOI9ofWdF8nfRnTG8,"ay NO , star wars rules",NEUTRAL
/profiles/KKvukKfKou6efgAi8Lu9vFkVf4P,LOTR is one of the best series ever made,NEUTRAL
/profiles/GPDu0zCKxheDI8aSwpuMmIK0seD,FOR IMAGINATION...best film at all.,NEUTRAL
/profiles/80JSlaSwLuNnFMbF6WTzwIdXIeP,"There's just too much detail about the movie that it's hard to summarize it's excellency into one paragraph. Let me just say that although it did rearrange how the story goes in the book, in movie terms, it still did the book justice. There are just certain things you have to do from changing book to movie to keep it entertaining on the screen. With that said, everything else about the movie just works: the actors, the battles, the visuals. Andy Serkis has definitely redefined the much-criticized animated character and made him as real as other actors in the film. I am truly drooling for the next and final trilogy.",NEUTRAL
/profiles/ZOlun1fKnsmghaXiNDSXYT0rHDj,"It's really very hard for a real Tolkien fan like me to rate this with a smashing five star. Too many details have been left out, details that would've majestically fit the silverscreen and miraculously made every tween quasi-fan seek out and actually read the entire series. But Jackson, though a fan, is but mortal and has to finish the film sometime within the century if he was to keep the production cashflow flowing. Being a geek means you have to be made of sterner stuff to be able to hold back the rage when literary masterpieces that you so dearly lust are ""adapted"" into another medium. Something. Is. Always. Lost. In. Translation.",NEUTRAL
/profiles/orRIDduJLF94iNLieJfaBSZXi6W,"The best installment of the trilogy, in my view.",NEUTRAL
/profiles/dQgIelumLIL6fzJIDzIk8SX9FK8,It only getting Better and Better.,NEUTRAL
/profiles/wLAu6Dfm0IxRfLdIMRhvxio1hVz,"great i love all of the fighting
it was so awesome",NEUTRAL
/profiles/wLAu6MimPhxdiLYhMeTvQIoXfVG,my least favorite but has an epic finale.,NEUTRAL
/profiles/1KaIeAux1fpvuxzs6pid1u2ZuQw,A great epic fantasy film.,NEUTRAL
/profiles/DGkTBwin2T2YiD9TzrivnIjwsLj,"If you have read these books, how could you not love the movies...I think they did an excellent job at bringing that amazing story to life.",NEUTRAL
/profiles/1KXueqsxLipBIxKS6qFd1u2VsQz,"Suffers from ""middle syndrome"", but still damn good.",NEUTRAL
/profiles/kOrudziqrHJnFoxFbOix4uQvhDq,"Overlooked as the ""middle child"" in Peter Jackson's film Trilogy - this may be the best film of the group if not for the open ending that keeps you craving for the wrap-up.",NEUTRAL
/profiles/AlJu69iGjhkgTpwH6gfYXiKmSa8,"The name of God the Merciful 
After greeting and peace 
Written characters, and words are published, and Ojml Tabro read, 
Days come and go and years do not recognize the meaning in all this is one of the only moments of remembrance 
But how do we build this anniversary, if we are friends and members of the forum? 
Visit Baazavitk happy. 
You will find the latest games and programs and ideas, films, songs and pictures and Mahatp instant chat, and many find it on the site 
Http://hotdvd.yoo7.com",NEUTRAL
/profiles/ejzIyDuG6ux4sqmuGNHgOiweHXV,One of the best trilogies ever!,NEUTRAL
/profiles/m8AID6ubLSa0i8NHdKIQeHBbIVD,Wonderfully done. A very well-made sequel to the first LOTR film.,NEUTRAL
/profiles/0x6umkiAWhZbhnpipvF6Xh4KSe1,Definately the best trilogy film,NEUTRAL
/profiles/OyPudySgourwuwpSlxFBMuMAIkJ,"Fantastic movies, love them all.",NEUTRAL
/profiles/2dvIWouZ4Tnds9yie0igah1LuxP,"reasonable film, but dont waste your time.",NEUTRAL
/profiles/M4bCDbFKAHpghDmHrWSbLHjmsX2,Great cast brilliantly shot and just a fantastic second chapter,NEUTRAL
/profiles/AlJu69iGjhkwSpvT6gfYGhKAiaQ,Another perfect installment in this perfect trilogy. These will be the movies that define our era.,NEUTRAL
/profiles/1KXueGixnhpAixZT6zIdRs2NTQz,It just dose the books it's justice.,NEUTRAL
/profiles/X6yFYKFAoFBYI1YCeah8NIA4sRa,it just kept gettin better,NEUTRAL
/profiles/KKvuk0sKjf6bhgAi86h91IkMI4g,"The best ""middle movie"" of any sequel.",NEUTRAL
/profiles/9XluB9iMnh1AuwGfqnIGOHbdT80,"The least of the three, but it is beyond crticism.  It gets us from point A to point C and we want to go on the journey.",NEUTRAL
/profiles/GPDu0zCKvieAs8yFwDiMliKmuek,"My least favorite. After seeing it, I thought theFellowship may have been a fluke. It lacked the character of Fellowship and ROTK. Treebeard part was very, very, very overdone and dull. I must say,  this movie nearly ruined the series for me.",NEUTRAL
/profiles/GPdI04sKxheDI8WhwVfMpSKYHea,"Very good like the first and third. avoids the Sophomore/Sequel Slump.  Anything you can say for any of these, you can say for all. Good for all ages.",NEUTRAL
/profiles/yr2IYZFjoiKkTzkFPGIqPTA0hjB,"Very good, War of the ENTS! Helms DEEP!",NEUTRAL
/profiles/ej0uypfGxFx4sqeSGQugOiwpfXK,"My least favorite out of the trilogy, but this is still acted beautifully and the scenery is still breath-taking. The whole film itself is wonderful and worth watching.",NEUTRAL
/profiles/WYlu8yiDxfGJf9rTW2i8ZFRwuGK,Excellent movie in following the novel. Visually stunning,NEUTRAL
/profiles/zWju4DHR6fjei6KfJyTW2iNkima,My favorite of the Lord of the Ringses.,NEUTRAL
/profiles/YkluGbi9qf20HgDHPvuDdu1jH6N,Great movie. Legolas sliding down the shield...Awesome!,NEUTRAL
/profiles/YkluGeS9ji2OcgzTPViD4s1Ls6b,my least fav of the 3,NEUTRAL
/profiles/GPDu0MFKJHedS8yFwpuMvfKbie8,"- on dvd -
Second part of one of the greatest trilogies of all time. Second only to Star Wars and Back To The Future. The films are so long and yet some how time flies when you watch them. Great ensemble cast, amazing story.",NEUTRAL
/profiles/JBDuqmfvmH4OhVvhK2h4QHAWTbJ,Don't even remember the plot,NEUTRAL
/profiles/OyPudjig8TrwuwNulqIB2sMbhkG,OMG Legolas is so handsome...,NEUTRAL
/profiles/1KXuevfx6upmhxZT6NTdVT20hQn,ouiiii pour Orlando Bloom en Legolas,NEUTRAL
/profiles/yrluYvfjKTKYszduPmFqZhAgujY,la saga es buena sin duda,NEUTRAL
/profiles/wLAu6dHmZFx8HL0uMjSvafoaIVe,"These were great movies, and I don't even like the books all that much.",NEUTRAL
/profiles/zWju41iRphjDS6OHJyTWwHNMFm4,good story and picture,NEUTRAL
/profiles/80JSlaSwLuNkuMwu6AFzoudkfex,I'm a big LOTR geek.,NEUTRAL
/profiles/ornuDMiJYS9YhNqHerhaXuZVT6X,"My favorite movie, the trilogy... Fellowship Of The Ring and Return Of The King.. The book is wonderful... By J.R.R. Tolkein...",NEUTRAL
/profiles/qAkIOPupXIlASRATzxS9NTkbizJ,one ring to rule them all!,NEUTRAL
/profiles/LrJIxkulVFPMhYQFJxSNrioOiv9,I am an avid fan of Lord of the Rings.   The best movie to have come from a book series.  The whole series was great.  Too bad they only made a trilogy.  They really should have kept on making more movie series.,NEUTRAL
/profiles/m8AID6ubMiaof8ZsdNSQ2TBASVm,Orlando Bloom is the HOTTEST! great movie,NEUTRAL
/profiles/RkVuJKil6SYyFn6I4jhQBiB8FAy,"Tom watches this movie way too much, I'm sick of it!",NEUTRAL
/profiles/GPdI04sKDseDI8eswkFMliKZheD,"Run, fight, run, fight, run, fight, boring!",NEUTRAL
/profiles/wLAu6dHmlfx0TL0uMRhvafo1hVX,I thought it would be impossible for Peer jackson to improve on the first film but he does. Gripping.,NEUTRAL
/profiles/dQRueOimWTLrIz8sDVukqiXGIKR,"The best sctript, direction, conceptual Design, miniture work, CGI, acting, stunt team, battle scenes, color grading, make-up and costume. I think that might cover it lol :)",NEUTRAL
/profiles/DGJIBYunGi2AHDZfz0svYfjzfLv,"personally my favorite, the final battle if epic",NEUTRAL
/profiles/2dNuWLiZNhnds9YuezugMF1rHxo,"I love all of the Lord of the Rings movies. I can watch them over and over again, and they never get old.",NEUTRAL
/profiles/AlJu64sGeikNhpOh6BHYnFKrTar,"mas like ko ito kaysa sa 3rd part, kasi medyo mas astig ang dating niya.. ahehehehe",NEUTRAL
/profiles/ej0uyliGWhx4sqafG4IgOiwnhXa,i watch these movies every time im sick bad,NEUTRAL
/profiles/AlJu69iGjhkospPf64iYrIKQfag,"The Fellowship has been broken. Boromir is dead, Frodo Baggins and Samwise Gamgee have gone to Mordor alone to destroy the One Ring, Merry and Pippin have been captured by the Uruk-hai, and Aragorn, Legolas, and Gimli have made friends of the Rohan, a race of humans that are in the path of the upcoming war, led by its aging king, Théoden. The two towers between Mordor and Isengard, Barad-dúr and Orthanc, have united in their lust for destruction. The corrupt wizard Saruman, under the power of the Dark Lord Sauron, and his slimy assistant, Gríma Wormtongue, have created a grand Uruk-hai army bent on the destruction of Man and Middle-earth. The rebellion against Sauron is building up and will be led by Gandalf the White, who was thought to be dead after the Balrog captured him. One of the Ring's original bearers, the creature Gollum, has tracked Frodo and Sam down in search of his 'precious', but is captured by the Hobbits and used as a way to lead them to Mt. Doom. The War of the Ring has now begun...",NEUTRAL
/profiles/ejzIyDuGWhxluqDHGbhgVfwpfXg,"Is it me or are Gimli and Legolas flirting with each other this entire film? Frankly, their banter gets a little annoying and took away from the near perfect Aragorn character.
However, the three remaining members of the fellowship carry this flick as Sam and Frodo are a little slow, especially pre-Gollum encounter. Once Gollum shows up...well take that Jar Jar...CGI character with bad grammar and hops around like he's on speed, yet no one hates him, see it was just that Lucas is a fucking tool.
Gollum is actually even more perfect than Aragorn (yeah, more perfect, that's a measurement). Gollum gains our empathy, he is harmless in appearance even at his angriest and he's always ""sneaking"" with unsure intentions...a little bit of brilliance here by Jackson, the CGI department and Serkas.
Viggo looks like Jim Morrison at times.
War is a really big risk for elves, If you're gonna live forever, what would make you risk that? I would never go to war because i want a better chance at living for another 50 years or so, if I had like 500 years on the line, I wouldn't fight anyone for anything, fuck that.",NEUTRAL
/profiles/ej0uypfGRSxluq6iGBFgVfweHXW,"EXCELLENT...THE WAR IS JUST FANTASTIC,,",NEUTRAL
/profiles/WYlu8yiDXTGqi9ofW4I8riR8iGQ,Less hobbits=better movie.,NEUTRAL
/profiles/qAOfOgHpzSlZHRATzrI9zukQuze,this one is huge...mut see..,NEUTRAL
/profiles/9XwIBPFM6f1LFwLSqxhGrfbVf8r,"Cinematography is outstanding.  If you haven't seen it yet, where have you been...",NEUTRAL
/profiles/80qsl1uwLuNLIMwu61hzksdvueb,LOVE IT! LOVE IT! LOVE IT! LOVED THE BOOK AND ALL THREE OF THE MOVIES!,NEUTRAL
/profiles/m8ZFDaHbmsaks86hdNSQ2TBZuVm,"Picking up where the first film left off, Peter Jackson's THE TWO TOWERS throws the remaining members of the Fellowship into the scattered chaos of Middle-earth, now fully under siege by the forces...                    Picking up where the first film left off, Peter Jackson's THE TWO TOWERS throws the remaining members of the Fellowship into the scattered chaos of Middle-earth, now fully under siege by the forces of Sauron. While Frodo and Sam journey to the dreaded Mordor, Merry and Pippin are held captive by orcs, and Aragorn, Legolas, and Gimli search for their abducted companions. An intense epic that features one jaw-dropping sequence after another, THE TWO TOWERS more than carries its weight as the crucial centerpiece of THE LORD OF THE RINGS. [b]Starring: [/b]Sean Astin; Cate Blanchett; Orlando Bloom; Billy Boyd; Bernard Hill; Christopher Lee; Ian Mckellen; Dominic Monaghan; Viggo Mortensen; Miranda Otto; John Rhys-Davies; Liv Tyler; Karl Urban; Hugo Weaving; David Wenham; Elijah Wood.

[img]http://img101.imageshack.us/img101/8228/lordoftheringsthetwotowud9.jpg[/img]",NEUTRAL
/profiles/2dNuWLiZNhnlH9XIe0igMF1msxG,when i broke my back i watched all three of these movies back to back i soon became addicted to it lol,NEUTRAL
/profiles/YkluGbi9rT2rFgBIP1sDqi1jH6k,Long and meandering. All the better to take in the awesome visuals.,NEUTRAL
/profiles/qAWuOJipwTlpfRoIzvT9GHknhzp,I loved all of the lord of the ring movies,NEUTRAL
/profiles/wLAu6MimPhx8HLRSMRhvDFokiVX,"My favorite of the three, the battle at Helms deep is on par with the opening scenes of Saving Private Ryan!",NEUTRAL
/profiles/x98iVGFO6FNmsr0iyAHwRfWKHjk,The best of the trilogy.LOVED IT!,NEUTRAL
/profiles/KKvukqSKks6Ougxh8lI9vFkmT4P,"Okay.

Thought that the characters and acting was great the only problem I had was all of a sudden Gollum appears out of nowhere! :|",NEUTRAL
/profiles/nxNuDJspbFG2FwRSaziojHdnsAd,"The middle section of most trilogies is usually the hardest film to successfully keep of track, being set the problem of transitioning events from the beginng to the set up at the end. Middle sections are usually composed of the aftermath of part one and the suiting up for part three, and as a result can be bland, expository affairs that leave out the fire and brimestone of either bookend film. While 'The Two Towers' suffers a little from the fragmentation of the story's focus, it is no less an accomplishment than its predessor/successor.
Jackson's warm-hearted direction still infuses every shot with a glowing otherworldliness, the mystical energy of Tolkien's world now flowing freely and effortlessly in this fabricated universe. The ensemble grows like a family coping with itself as it gets older, each performance adding or unearthing layers as new events add tiny amounts of information into the immense and dense literary world. The real show-stealer is Andy Serkis' revelatory turn as the slimy 'Gollum' arguably the most memorable and iconic element of the entire film series. Personalising everything from facial tics to that famous scratchy voice, it's a fantastic piece of acting not overshadowed even by the impressive digital effects. Though 'King Kong' was a bigger, even more astonishing effort, it's Gollum who's the foul heart of Tolkien's fantasy canon, and the biggest sleeping threat to any of the main characters.
Though it mostly sets the stage for the final push in 'Return of the King', 'Two Towers'' Helm's Deep battle sequence is the one everyone remembers. Exhausting, visceral and overwhelming, it's a classic David and Goliath struggle set to a thunderous beat and blinding tension, and it's final conclusion is almost as satisfying and emotionally rewarding as Sauron's defeat in part three.
On its own, it's not much without its brother efforts, but 'Two Towers' is more than just a simple bridge in this epic series, it's a continuation of the lush, extraordinary craft that makes the trilogy so damn brilliant.",NEUTRAL
/profiles/m8AIDaHbVTaks8Jfd8sQwIBlhVa,"Liked the bad guys, good FX",NEUTRAL
/profiles/GPDu0MFKlueQf8rfwpuMliKmueR,"Middle stories are usually tough.  Just like the book, this second installment is usually the weakest of the three",NEUTRAL
/profiles/YkluGdf9rT20HgBIPMHDPF1mS6b,"Keeping the storyline in check, it is a wonderful addition to the first movie, and it kept me waiting do keenly for the third.",NEUTRAL
/profiles/ej0uypfGvix4sqLhGmSgPTwPIXV,wonderful and terrific actors!,NEUTRAL
/profiles/AlgS69iGjhkWipvT64iYGhKDIaQ,i get so confused with these movies,NEUTRAL
/profiles/9XluB9iMBi1gHwvhqmuGoibOi8r,u can see it over and over again....,NEUTRAL
/profiles/1KXuevfxnhpmhxZT6zId1u2ySQA,Watched it three times and still don't get it.,NEUTRAL
/profiles/WYlu8yiD2HGeH9rTWdF8gTRwuGQ,Its the one I have watched the most but overall I have no interest in LotR.,NEUTRAL
/profiles/ej0uyliGofxluqeSGBFgyhwrsXg,All time favorie movies!! could watch over and over again!!,NEUTRAL
/profiles/YkluGbi9ji2mSg8fPAfD4s1Of6K,I liked this one better than the other two.,NEUTRAL
/profiles/ZOlunOHKLSmwuawHNDSXRi01iDM,"All three were wonderful, beautiful, and amazing!",NEUTRAL
/profiles/RkVuJzHlYFYXun6I40IQBiBxSA4,"Weakest of the trilogy, but still gosh darn awesome!",NEUTRAL
/profiles/AlJu6QfGeikwSpzI6qhYbsKjsa8,"i watched it once, it's not an over and over film for me.",NEUTRAL
/profiles/BQDuKDieqTgaFryS9auANh1ZIV9,"The epic story continues without loosing momentum or power, I love this film just as much as the last!!",NEUTRAL
/profiles/yr2IYpujDSKzFzbiPwuqkiAGSjD,"Another second film in a trilogy that made you go, ""when the hell is the third one coming?!""

Great battle scenes and special effects.  Gollum (Andy Serkis) really stole the show in this one",NEUTRAL
/profiles/YkZSGeS9Ds21fgBIPAfDph1BF68,"Not my favortie Lord of the Rings movies, but still good:)",NEUTRAL
/profiles/BQnhKkFeoIgMHrgu9gFAzT1DFV0,one of the best films ever made! i eaven think that it is the best of the three... and that is really well done by Peter Jacksson since it's often the middlefilm that fails.,NEUTRAL
/profiles/AlJu69iGyTkBupzI6gfY2HKAiar,"So glad I didn't let my ""Dungeons and Dragons"" prejudice stop me from seeing this!",NEUTRAL
/profiles/YkluGvH91I2WCgGSPKSDRf1vi6b,amazing tale telling...,NEUTRAL
/profiles/2dNuWASZGHn9u9JTezugMF1Nixo,My least favourite of the three but important to the whole trilogy. The battle at Helms Deeps is amazing in it's size and intensity.,NEUTRAL
/profiles/JBDuqRsveu4ViVZTKgS4lsADfbG,very good movie what else to say...,NEUTRAL
/profiles/lx8hYRSgxHqnsvzijWu8zfP1Ho1,"Definitely, the best epic series of all time., J.R.R. Tolkien is unparalleled to this kind of literature.., I wish he is still alive to continue the story.., The way the movie was created was amazing., I admire those who became part in the making of this film.,",NEUTRAL
/profiles/ornuDMiJpT9NuNqHeDHavTZru61,how could some1 nt wana watch dis movie lol,NEUTRAL
/profiles/2dNuWLiZ4TnDI9VFerSgah1rHxN,"not as good as Fellowship or King, but a great bridge film",NEUTRAL
/profiles/KKJIkaFKnT6bhgns84F94HkmT4g,Excellent.  Especially the long version.,NEUTRAL
/profiles/JBDuq1ivWs40SVPiKVs4LTAbuby,Watched with friends and it wuz hilarious that the only reason i think its good,NEUTRAL
/profiles/9XwIBNuM6f1AuwZTq9fGgsbdT8g,"Excellent end,they really did Tolkien proud.",NEUTRAL
/profiles/m8AID6ubRIa0i8NHd9hQbsB9HVW,"For the usually 'difficult' middle movie this does pretty well. Yes, Peter Jackson changes things and yes the editing's a little off, but consider the plusses, Gollum in possibly the best scene of the year (his argument with himself) and the stupendous battle at Helm's Deep. And may I add, the tension building up to that battle has not been seen since Zulu.",NEUTRAL
/profiles/OyqIdvugyFrJFwNulzTBLTM2HkA,Best one of the trilogy.  The Battle of Helms Deep will always be a remarkable and memorable scene in film history.,NEUTRAL
/profiles/V1ZHmVFMnFLbf24Cz6FXaik9FoX,Muy buena te hace que nada se puede hacer solo,NEUTRAL
/profiles/zWju4wfRPujyf6piJpsWwHNxhmA,"The adventure continues with more action and creatures , this sequel matched the original (The Fellowship of the Ring). If you loved the first one, you will surely enjoy this one. Packed with more characters, and more battles, and the triumphant return of Gandalf, this will bore no one. I'm ready for the final chapter of this lively adventure!",NEUTRAL
/profiles/1KXueGixVTpBIxQf6qFdRs2NTQj,"Cinematic Perfection, part 2",NEUTRAL
/profiles/nxNuDMfpNsGksw8uaPToVhd4uAr,ku movie...liked the whole movie.,NEUTRAL
/profiles/wLAu6dHmwixRfLdIM2IvQIoaIVG,"i liked that everyone gets separated and theyre all fighting their own wars, and the journey each character goes through. the battle sequences were phenomenal. as always the acting was top-notch. peter jackson was again shows why hes the king of epic movies",NEUTRAL
/profiles/ej0uypfGvixKIqeSGYTgPTwpfXW,The turning of the tide,NEUTRAL
/profiles/LrMux4iloTPnTYDiJQuNBFoPuvQ,"i want to see it again and again, simply timeless",NEUTRAL
/profiles/JBDuqvHvgT4ViVvhKGi4lsAyibG,Meh - LotR is a good movie. Go watch it. The soundtrack is great. I may have watched the trilogy to much so 3½ might be low.,NEUTRAL
/profiles/1KXueGixpspBIxPF6qFdQi2ySQV,"All of the ""Rings"" movies are 5's to me. So difficult to even think of them as three separate films. Probably the best trilogy ever.",NEUTRAL
/profiles/ej0uyasGxFxluqDHGpsgPTwrsXx,"Okay, even though the story takes some serious departures from Tolkien's text, the screenplay is superb and the acting is top-notch.  Andy Serkis' Gollum is nothing short of amazing....",NEUTRAL
/profiles/qAkIOBFpWHlNhRLszBs9WFkzTzp,Helm's Deep is just made of awesome.,NEUTRAL
/profiles/YkluGbi9rT2pugOiP1sDRf1DT6k,not as good as the other two.,NEUTRAL
