Date,Review,Score
"Feb 20, 2023","Overall it was a great movie, and Paul Rudd is fantastic. Im docking half a star for the peaceful protesters line, the socialism line, and Evangeline Lilys terrible boyish haircut.",POSITIVE
"Feb 20, 2023","The movie was okay. Had pretty good visuals, but followed the basic Marvel formula. Kang was definitely the highlight and really the only standout.",NEGATIVE
"Feb 20, 2023","While not the greatest of Marvel's recent catalogue, it soars above the likes of Black Widow and Eternals, and though it takes the Ant-Man franchise in a wildly different direction, it is an overall solid film with an incredible villain that lives up to the pre-Endgame MCU.",POSITIVE
"Feb 20, 2023",The critics hate it. But audiences love it. Show that critics hv different taste from audiences.,POSITIVE
"Feb 20, 2023","Es una película entretenida con un ambiente interesante, pero si tiene problemas en el guión y algunas actuaciones no me gustaron",NEUTRAL
"Feb 20, 2023","I'm really baffled by the extraordinarily harsh reviews of this movie. I thought Paul Rudd was his usual charming and witty self. As the launch of phase 5, this movie adequately left me excited for what Kang will do next. Also dreaming of a movie where Cassie, Yelena, and Kate Bishop become mean girl superheroes. Liked it enough to see it twice during opening weekend. It's not epic as in Endgame or Civil War, but as a stand-alone film with just one Avenger, I thought it was a lot of fun.",POSITIVE
"Feb 20, 2023","Bill Murray completely wasted. Kang's arc was perfect but the ending leaves you unsatisfied. The film had all the potential to be much more serious and physically more interesting, but it was not, they approached everything with the repetitive humor of Marvel with a script at the level of the children's public, which is nothing wrong but they could have taken advantage of it to promote interest in quantum physics. The only thing that the movie introduces to the MCU is the addition of Cassie as a new young avenger, nothing more.",NEGATIVE
"Feb 20, 2023","Marvel meets Star Wars!
Kang is an incredible actor!",POSITIVE
"Feb 20, 2023",fantastic movie!!!!! best movie in phase 5!!!!,POSITIVE
"Feb 20, 2023",Finally getting back to a serious MCU movie! Hopefully this will be what this franchise needed to get back on track.  See you in the multiverse.,POSITIVE
"Feb 20, 2023",I absolutely loved it!,POSITIVE
"Feb 20, 2023","Well what can I say? In my opinion the movie is good and that's it, everything is ok! It's not a master piece, but I liked it, sometimes I even thought it was a star wars new movie because the quantum reign looks like a Star wars movie in some scenes, but this made the movie cooler in my opinion.",POSITIVE
"Feb 20, 2023",Surprisingly good.   Very funny,POSITIVE
"Feb 20, 2023",I found this movie to be a great start to phase 5 of the MCU. Honestly don't understand the hate the movie is getting. They worked hard to make it good and I felt it was decent enough.  I'm a film major so I've seen a lot of movies and I felt this was a decent movie for the story and characters they have.,POSITIVE
"Feb 20, 2023",The Marvel movies are slowly going down hill but I still enjoyed the movie,POSITIVE
"Feb 20, 2023",I liked the humor (but the other 2 Ant Man movies have more funny parts).,POSITIVE
"Feb 20, 2023",Dumb and chaotic. Paul Rudd was barely used for what he is good at...comedy. Weakest villain in any Marvel movie.,NEGATIVE
"Feb 20, 2023",Brilliant!! Don't listen to the haters. And definitely don't listen to the critics. Definitely in my top 10 list forsure!,POSITIVE
"Feb 20, 2023","Ant-Man 3 is super fun and does a great job delving into a new dimension (the quantum realm). MODOK and Kang are absolutely fantastic, and seeing how Scott and Cassie have grown over the years is exciting and endearing. You can tell how fluent Scott has become with the shrinking tech by now while Cassie is still a beginner, and seeing them tag team now is awesome (especially when you look back at when Cassie was a little girl with how much she admired her dad).",POSITIVE
"Feb 20, 2023","Movie was fun, enjoyable, Johnathan majors is amazing as Kang. Modok was pretty cool, but ruined him. But to say this movie matches the eternals on the tomatometer is insulting. Quantum was wayyyyyyy more enjoyable then the god awful eternals",POSITIVE
"Feb 20, 2023",Took the lord's name in vane several times,NEGATIVE
"Feb 20, 2023",It was a good movie. Funny with some not Soo funny moments. The ending was very weird and awkward for what's to come. Didn't make since but we shall see,POSITIVE
"Feb 20, 2023","I love Paul Rudd and Antman, but this movie was not it.  Poor writing and generally, just too 'wierd,' but not in a good way.",NEGATIVE
"Feb 20, 2023","Just came back from the movie theater and i love it, had is flaws, Jonathan Mayors was awesome as Kang and the new universe that was shown was great. not a big fan of modok but in the end i had a great time great post credit scene, 8/10 English review",POSITIVE
"Feb 20, 2023",I loved it! I thought it was a great balance of action and fun. So far my favourite of the more recent Marvel movies. ,POSITIVE
"Feb 20, 2023","I loved it. It's what you would expect, light hearted fun with good Marvel jokes. Characters are like able and finally Kang gets some screen time. Awesome movie.",POSITIVE
"Feb 20, 2023","I really thought this movie was well done. It was engaging and kept me interested the entire time. I'm not sure why it only has a 45 from the ""pro critics.""",POSITIVE
"Feb 20, 2023","I went into this movie already enjoying the series so far. The critic is a bit jarring and honestly worried me about the film.

Boy, were they wrong. I had so much fun watching the third installment. The story of an older Cassie trying to keep up with her dad was really good and Jonathan Majors as Kang was a superb choice. It was written, directed and acted VERY well and a really good way to kick off Phase 5.

But that's just my opinion. Seriously, go check it out. Form your own opinion and I hope you like as much as I did.",POSITIVE
"Feb 20, 2023",Action packed from the beginning.,POSITIVE
"Feb 20, 2023","Eyy bro I'm writing a positive review because I like Jonathan Majors, he seems like a chill dude
And modok wasn't that bad chill out
But marvel is bad tho I'm not excited to see their movies anymore",POSITIVE
"Feb 20, 2023","Not as bad as people are saying. Definitely a ""move the plot along"" film for the MCU, but it has quips, some cool CGI, some bad CGI and Jonathan Majors knocks it out of the park.",NEUTRAL
"Feb 20, 2023",I'm glad Kevin Feigie and Co. don't make movies for critics who aren't fans. Movie was fantastic. Kang is amazing and Paul Rudd is a ton of fun as always!,POSITIVE
"Feb 20, 2023",Is a great movie I don’t know why rotten tomatoes give them poor rate,POSITIVE
"Feb 20, 2023","They need to hire new writers, but other than that it was a fun and entertaining movie to watch.",NEUTRAL
"Feb 20, 2023","Great visual feast.  Some surprises, and enjoyed the creativity of the alternate universe.   very fun movie.",POSITIVE
"Feb 20, 2023","Because of the initial wave of less than favorable critic reviews I was a little hesitant about this movie. Ultimately Quantumania is an enjoyable sci-fi adventure film. I enjoyed the family dynamic, I thought the visualization of new worlds and creatures was playful and felt like a nod to Star Trek and Star Wars while still maintaining its own visual language. There are campy moments for sure, but that's kind of what I love about certain branches of sci-fi. I recommend seeing it in IMAX / 3D. Overall I disagree with some of the criticism saying it's not self contained. Yes, it sets up other stories for future installments but I think the story holds up on it's own and the movie ends up being an enjoyable action sci-fi adventure with a little family heart.",POSITIVE
"Feb 20, 2023",A Great Marvel Movie to start Phase 5🐜🐜🐜🐜,POSITIVE
"Feb 20, 2023",Pollyanna and trite. Completely unbelievable. DC would have done it better…,NEGATIVE
"Feb 20, 2023",solid. big head guy was weird.,POSITIVE
"Feb 20, 2023","Another great Antman Movie, really enjoyed it.",POSITIVE
"Feb 20, 2023","Plot was rushed. Overall it was a mid-tier film.  Like Spdrmn FFH. If Disney has this much cold cash going into these movies I don’t understand why they can’t fix the little things like awkward dialogue, empty plot points, character development. Also Quantum realm was too dark to enjoy or experience it more, & where the hell was my man Luis?! If Disney capitalized on Fixing these minor things it easily could’ve easily been close to a top-tier / avengers level film as we dive into phase 5. Although looking past those things movie was enjoyable, is Star Wars cannon in the multiverse now?! Also don’t sleep on Kang, he has so much potential. His intimidating stature alone and role as the main Antagonist saved the film. His cannon suit and malevolent nature really carried the climax of the film. I’m conclusion I’d give it 6.5/10 if I’m being generous.",NEUTRAL
"Feb 20, 2023",I had to watch twice with my brother,POSITIVE
"Feb 20, 2023",This was a super fun movie. It gave me Journey to the Center of the Earth vibes.,POSITIVE
"Feb 20, 2023",Awesome movie. Kang is cold!,POSITIVE
"Feb 20, 2023",it was just bad. Sorry.,NEGATIVE
"Feb 20, 2023",Great Computer Graphic Images.  Lots of Action. I loved that all 5 of them were involved in the Storyline and action.,POSITIVE
"Feb 20, 2023",plot was odd but okay,POSITIVE
"Feb 20, 2023",Liked the villain and the Quantamaia.,POSITIVE
"Feb 20, 2023","So as we kick off phase 5, Ant-Man and the Wasp: Quantumania is the first film out and while it's not perfect I do think it is a fun ride for both fans of the character and the MCU as a whole, everyone in the film gives a great performance with the main stand-up being Jonathan Majors as Kang the Conqueror, he's clearly having fun in the role and I look forward to seeing him future installments in the MCU. I will say there are a few things that are not quite as expected in the film especially with the ending and Modok is slightly disappointing. Other than that it is still a very well made film by Peyton Reed.
#AntMan #antmanandthewaspquantumania #AntMan3",NEUTRAL
"Feb 20, 2023",a very fun adventure. does not deserve the hate it been getting.,POSITIVE
"Feb 20, 2023",Very boring and not up to previous MCU movies.,NEGATIVE
"Feb 20, 2023",The critics must not love fun and adventure. How Thor Love and Thunder passed muster and this did not is beyond me.,POSITIVE
"Feb 20, 2023","The movie was pretty funny. 
Almost every scene with Michelle Pfeiffer was just awful.
Aside from that great movie.",POSITIVE
"Feb 20, 2023","I thought the movie was really good. Action, humor, pretty decent plot….looking forward to the next stages of this storyline! Looking forward to Ant-Man and family in another movie.",POSITIVE
"Feb 20, 2023","Another predictable boring Marvel flick and hopefully my last. I think I would rather sit though that 10 hour flick ""The Notebook"" than watch this again, and that is really saying something. At least that had a story, sappy as hell but still...",NEGATIVE
"Feb 20, 2023",It was just a good movie he just kept marvel phase story going on,POSITIVE
"Feb 20, 2023",Had a great night with this film. Characters reappearing from previous movies really made this a fun watch.,POSITIVE
"Feb 20, 2023","it's a fun movie. I left happy. from a story point I think the ending should have been a tiny bit different, but that depends on if they wanted another sequel.",POSITIVE
"Feb 20, 2023","It was everything you could want from a marvel movie - very well done and much better than all
Of phase 4- 4 stars instead of five because there is nothing new or original in the film as well as 90 percent of the film is actors acting with all green screen environments populated with far too many cg characters- that was getting  a bit annoying by the end of the film - however all cg was very well done and Johnathan Majors steals every scene he's in! He is amazing! The rest of the cast was very good 
as well paul rudd was paul rudd so you have to like him ! Michelle Phiefer looked amazing !",POSITIVE
"Feb 20, 2023",Loved the intensity throughout the movie. It kept me on the edge of my seat.,POSITIVE
"Feb 20, 2023","There was a lot happening in this movie, and the movie still completed a very good story. I really liked this movie, can't wait to see it again in approximately 45 days. It was also a nice setup for Loki.",POSITIVE
"Feb 20, 2023","Great film that had an engaging plot, excellent cast, and solid humor.",POSITIVE
"Feb 20, 2023","Just didnt have that hype or feel that other marvel movies have, marvel becoming shit slowly",NEUTRAL
"Feb 20, 2023",I can see why some people could complain but I thoroughly enjoyed it and found Kang to be fascinating of course Love the actors and characters,POSITIVE
"Feb 20, 2023","I'm not sure what the agenda is to create such negative press on this movie, but as a fan it's decent and helps setup things to come. In my opinion it's as good as the last several movies released. Don't listen to critics, go see it and have fun!",NEUTRAL
"Feb 20, 2023",Very chaotic and confusing to follow the story.  Transformed the creations of Kang and MODOK into unrecognizable and inconsistent characters of the Marvel Universe.,NEGATIVE
"Feb 20, 2023",This was great.  The visuals were stunning and this was just fun. A lot of phase 4 movies have felt like they were a drag but this clipped along and made me want more,POSITIVE
"Feb 20, 2023","It was the best Ant man so far and one of the best marvel movies since End Game. Visuals, story, acting were all amazing. There was plenty of great funny moments and packed with action.",POSITIVE
"Feb 20, 2023","Majors’ take on Kang was the highlight of this one and needed more time to develop. The story had potential, but the tone was undercut by another round of misplaced humor. MODOK looked great in the full helmet. The big human head looked silly and should’ve only been on screen a couple times at most. The worst part though, was the unnecessary redemption storyline that I think ruined the impact of the entire film. ",NEUTRAL
"Feb 20, 2023","So called ""critics"" are idiots. This movie was good.",POSITIVE
"Feb 20, 2023",Another brilliant and hilarious movie that shows why critics should be irrelevant. I honestly don't understand why it seems like they choose random movies to pick on. This one was great! Critics: get a life!,POSITIVE
"Feb 20, 2023",Enough with the CGI already.,NEGATIVE
"Feb 20, 2023",We loved it. Paul Rudd is funny and charming as always.,POSITIVE
"Feb 20, 2023",Non-stop action and entertainment. Highly visual. Very good cast.,POSITIVE
"Feb 20, 2023",O filme vale como um bom passatempo. O universo próprio do Homem Formiga é expandido nesse longa e outros personagens são melhor desenvolvidos. A trama serve pra abrir as portas do multiverso e entregar mais uma personagem para o panteão. O vilão é aquele que dará as caras em muitos outros filmes do UCM. O filme garante uma diversão bem bacana.,POSITIVE
"Feb 20, 2023","La película es buena, a mi gusto cumple, obviamente es una película de super héroes y esta de más decir que no debería esperar tramas profundas y sombrías, no es ese tipo de super héroe, es divertida tiene acción, los efectos si podrían haber sido un poco mejores pero no siempre hay presupuesto ilimitado supongo, en conclusión disfruten la película es mucho mejor de lo que dice la crítica especializada, que en temas de series y películas de marvel no siempre son muy confiables, mejor que varias películas del MCU, no es la mejor de todas pero si esta muy buena.",POSITIVE
"Feb 20, 2023",Great movie!!! Love it!!,POSITIVE
"Feb 20, 2023",Great setup for P5 🔥,POSITIVE
"Feb 20, 2023","I think it gets way more hate than it deserves. The name Quantumania implies that this movie is gonna be a spectacle, and thats exactly what it is. As much as it follows marvel's typical plot line fairly closely, it is also a lot different in many ways. Think if Multiverse of Madness was a fun, family focused, Ant-Man movie. The stakes were raised higher in this movie but they somehow seemed to keep the classic Ant-Man spirit. Definitely not top 5 marvel movies for sure, but it's got a lot of other ones beat for sure. Also 10/10 villain easily Jonathan Majors has been killing it recently in everything he does.",POSITIVE
"Feb 20, 2023",The special effects were great and the total concept of the movie was great. Looking forward to the next return to Quantumania or his  return to take over earth.,POSITIVE
"Feb 20, 2023","Marvel started the new phase swinging with this one. Jonathan Majors is definitely an actor capable of putting his all into the mcu. Although it felt more like an avengers film than an antman, i thoroughly enjoyed all of it. Will be watching this in 3D to get the whole experience. A refreshing new pace after phase the lackluster phase 4. The pace was incredible and there was never a dull moment.",POSITIVE
"Feb 20, 2023","This was a great, fun movie! If you go in expecting a mediocre/bad movie at the level of Thor L&T or Dr Strange MoM, this one is so much better, you'll be very pleasantly surprised. And watch it in IMAX 3D if you're able to, it's definitely worth the higher ticket price!",POSITIVE
"Feb 20, 2023",Good pacing. Fun storyline. Characters were well developed and true to form. One of the better MCU movies of late.,POSITIVE
"Feb 20, 2023","With great action, visuals and a thrilling performance my Jonathan Majors, AntMan 3 kicks off the next phase of the MCU in a long but spectacular way.",POSITIVE
"Feb 20, 2023","Beautiful visuals like all Marvel movies. A couple of performances were very lackluster, writing was subpar. If the consequences are so dire there shouldn't be mediocre comedy (at such strange points in the movie) mixed in. I was hoping for so much more to really kick this phase into another gear.",NEGATIVE
"Feb 20, 2023",Regular Marvel movie with lots of action and good visuals and the acting was pretty good as well.,POSITIVE
"Feb 20, 2023","Watched the movie in 3D. It was such a good movie and the 3D experience was amazing. I took my two kids with me. The seats weren't reclinable but other than that, we really enjoyed ourselves.",POSITIVE
"Feb 20, 2023",good family entertainment. trys hard at the comedy jokes a little to much. but is enjoyable.,POSITIVE
"Feb 20, 2023","This was a fun bad movie.  I had a lot of fun watching it for the most part, but it wasn't a good movie.  The cgi for Moduk was so bad it was hard to watch anything with him in it.  Cassies's monologue to the Freedom Fighters was some cheesey writing. It reminded me of The Force Awakens meets Spy Kids.  I loved Jonathan Majors as Kang and Michelle Pfeiffer as Janet.  I didn't see the point of the Freedom Fighters.  It was a fun movie but it just isn't the same MCU it was 8-10 years ago ago.  Probably not one I'll be rewatching soon.  It did a good job of setting up what's to come. Unfortunately a movie needs to do more than that.",NEGATIVE
"Feb 20, 2023",9/10 good movie but it was cheesy because of Darell looks like Mr. Electric ,NEUTRAL
"Feb 20, 2023","This move was great! It had everything we needed from a great Marvel movie. If the ""critics"" keep this up, no one will care about their score at all. I think they are completely wrong on this one. This movie restored my faith in the MCU!",POSITIVE
"Feb 20, 2023","A lot of fun, and I do appreciate all the characters and world building for the Quantam realm ",POSITIVE
"Feb 20, 2023","Good overall movie. Nothing crazy ONG about it, but the critics are smoking something by calling it awful. Jonathan Majors is going to be amazing for the rest of these phases.",POSITIVE
"Feb 20, 2023",I think the critics are full of it I loved the movie from the beginning to the end!!,POSITIVE
"Feb 20, 2023","Just watched Quantumania!

Easily the BEST Ant-Man movie to this date. Had a ton of really creative designs and some really good CGI. Kang was outstanding and Jonathan Majors' performance was very menacing. Great introduction to the new MCU villain. 8/10!",POSITIVE
"Feb 20, 2023",This movie was incredible I had a blast throughout the whole thing. I was worried when I saw some bad reviews by critics but this was definitely one of my favorite MCU experiences ever. Jonathan Majors is amazing and Catherine newton SHINES in this movie. I love her and the whole quantum world building. Stories weave really well I just wish there was a bit more length to the fight scenes that's my only gripe. Overall an amazing movie.,POSITIVE
"Feb 20, 2023",Best film since Endgame!!! Quantumania and No Way Home are the best since Endgame! I can't wait for what's in stock. Kang and Thanos are my favourite villains in Marvel Comics and now the MCU,POSITIVE
"Feb 20, 2023","Loved it! Best Ant-Man yet. Critics reviews are terrible. Also, Star Wars fans will love this one. No SW characters obviously, but you’ll just have to see!",POSITIVE
"Feb 20, 2023","The movie was great, but the theatre turning on the house lights while the movie was playing was unfortunate and made the experience subpar.",POSITIVE
"Feb 20, 2023","Certainly the best Marvel installment since ""Spider Man: No Way Home"". We've been disappointed in most recent installments, but this one didn't disappoint. Instead, we were pleasantly impressed. Jonathan Majors is a standout, but the whole cast showed up. Totally recommend this one.",POSITIVE
"Feb 20, 2023","AMATW:Quantumania is exactly what I expected. A blockbuster comic book movie. Plenty of action and humour with a fun ensemble of characters.

Some good character development from the previous movies.",POSITIVE
"Feb 20, 2023",The movie was too long and I just didn’t like the humor.  I miss the good ole Marvel movies!!! I miss Iron Man and Captain American!,NEGATIVE
"Feb 20, 2023","Very good plot, non-stop action, but not quite as humorous as the first two.",POSITIVE
"Feb 20, 2023",Much better MCU film than some of the recent ones. Kang is awesome!,POSITIVE
"Feb 20, 2023",really tired of comic book movies,NEGATIVE
"Feb 20, 2023","Very disappointed but not surprised. The movie makes no attempt to set out the rules of the quantum realm, specific characters abilities etc. when you start to ask yourself questions e.g why can they breathe in the quantum realm? Why does Kangs power blasts kill sometimes and not others? Why is there sand and water? Why are there humans who aren't humans? How did Casey make a portal to bring Scott and hope back with no explanation? So lazy, they need to do better.",NEGATIVE
"Feb 20, 2023","I took the kids to see this and it was an amazing visual display. Their depiction of the Quantum Realm is an entirely new universe to explore. Its uniqueness seemed truly imaginative to me, and should be given credit. 

I'm not sure these reviewers are, or what they think movie fans want to see... Of course it isn't the BEST plotline, character arc, resolution etc in these 2 hours as it is part of a much bigger story - and I'm not sure critics appropriately review such films with that in mind. It's a 2nd sequel and a small part of a much bigger saga - and to still be so original in that context really is an achievement!

If you're comic or sci-fi fan, it's great. And Kang looks like he's going to be a lot of fun in the MCU.",POSITIVE
"Feb 20, 2023",Absolute delight for the Marvel fans! A sneak peak for what's coming in the future! Just wish it was longer!,POSITIVE
"Feb 20, 2023",Don't listen to the critics this movie is fun and hugely entertaining!!,POSITIVE
"Feb 20, 2023","Very good graphics and CGI, but mimicked Star Wars at the end",NEUTRAL
"Feb 20, 2023",it was better than I expected it to be,POSITIVE
"Feb 20, 2023","The Movie was good I just feel like they didn't take the time to brainstorm the movie and wrote it on set. I like the SFX, characters, Ect. It needs a better plot and less random bullshit to try to make the movie longer. Good movie though.",NEUTRAL
"Feb 20, 2023",Awesome! Beware the conqueror!,POSITIVE
"Feb 20, 2023",Movie was awesome. The theater was clean and beautiful. 5 stars except the surround sound. All the noise seemed to be coming from the front and not all around.,POSITIVE
"Feb 20, 2023","The characters are all top notch, the story was good, and the action was thrilling.",POSITIVE
"Feb 20, 2023",is it the best of the marvel universe no. but the movie sets up the next Avengers movies and the rest of the phase. I think it is a lot better then people are giving it credit for.,POSITIVE
"Feb 20, 2023","Very enjoyable movie.  Whatever these other idiots are saying about how it's all set-up for future movies is false.  Don't get me wrong - there's a LOT of set-up, but it blends well with the story, and makes for a great story.  I LOVED that they paid homage to the Micronauts without actually putting the Micronauts in the story (since Marvel no longer owns the property rights to them).  I recognized the attempt immediately, and very much enjoyed watching it play out.

Admittedly, there are better Marvel movies out there, but I always enjoy Ant-Man's character, and they kept a lot of the humor, though it was somewhat sacrificed for the apparent dangers in the rest of the movie.  Otherwise, this was just a lot of fun!",POSITIVE
"Feb 20, 2023",Beautiful graphics and great introduction to the chaos of Kang,POSITIVE
"Feb 20, 2023","Marvel meets Star Wars.. 
this had potential but went down hill quick. 
Felt like they took the modern Marvel characters and stuck them in a Star Wars planet from the Skywalker-Solo years. 

Kang could have had a bit more background. I think  as there was a bigger plot but he wasn't an easy to dislike bad guy.",NEGATIVE
"Feb 20, 2023","The film has a few issues but overall it's very entertaining and sets up the larger story in the MCU! I enjoyed this film and definitely recommend it to anyone who is on the fence about watching it. While it is a departure from previous ""Ant-Man"" films, it borrows elements from Star Wars and Avatar to portray an exciting exploration of a new world while also dealing with the threat of the multiverse!",POSITIVE
"Feb 20, 2023","Lots of fun. Hank Pym is the GOAT, Majors is a MAJOR player.",POSITIVE
"Feb 20, 2023",I liked it. Paul Rudd is amazing as always! Had me in laughs quite a bit but also had seriousness in it. This version of Kang is amazing and man can Jonathan Majors act. Love the tie ins to upcoming projects too.,POSITIVE
"Feb 20, 2023",Lacked originality. Random scenes jumped from one place to another with missing plot just to move the story along.,NEGATIVE
"Feb 20, 2023",Really good movie!! Can’t wait for what else is in store for phase 5,POSITIVE
"Feb 20, 2023","As usual, critics are out to lunch.... Quantumania was a fun ride... Khan was awesome and I'm definitely looking forward to seeing him again

Whole fam loved this movie",POSITIVE
"Feb 20, 2023","Very funny! Amazing visuals! Great performances from Rudd, Lily, Douglas, Pfeifer, Majors, & Newton! It felt like there were significant stakes in this film. Really enjoyed it!",POSITIVE
"Feb 20, 2023","Fun movie, will definitely see again.",POSITIVE
"Feb 20, 2023","Good overall movie and experience. Not too many bad things, as usual some idiots bringing their phones out but still enjoyed the movie, even with the movie going experience failures.",POSITIVE
"Feb 20, 2023"," Good movie, action pack..",POSITIVE
"Feb 20, 2023","This is Kang's movie, and Kang is awesome.",POSITIVE
"Feb 20, 2023","It’s alright, not bad",NEUTRAL
"Feb 20, 2023","This was a different tone for an Ant-Man movie. The prior installments relied heavily on the heists and comedic elements. This is much more an action movie, using Scott and his family to battle a very complicated and formidable foe. This is a very good Marvel movie.",POSITIVE
"Feb 20, 2023",Would have been 5 stars if the humor was as good as the first two. You can tell Paul Rudd wasn't a writer in this one.,POSITIVE
"Feb 20, 2023","Action, interesting plot and Paul Rudd. Great combination.",POSITIVE
"Feb 20, 2023",I love it...great movie..,POSITIVE
"Feb 20, 2023","Great popcorn movie.  Has the awesome visual effects,  epic villain, explosions,  etc. You care about the characters but a little formulaic at times. Also, i did not care for the language used at times.",POSITIVE
"Feb 20, 2023","The movie was overall good. There were some stale moments, along with some stale acting (in my opinion) but I would recommend watching if you like Marvel or just want some laughs with good action.",NEUTRAL
"Feb 20, 2023","La actuación de Jonathan Mayors impecable como Kang el conquistador. La película no es perfecta pero cumple con su cometido, que es mostrar a la nueva amenaza del universo marvel en el cine",NEUTRAL
"Feb 20, 2023","I GENUINELY THOUGHT THIS MOVIE WAS SO SILLY. I LOVE THIS MOVIE AND ID DEFINITELY WATCH IT AGAIN. FITS THE ANT MAN VIBE, SILLIEST MARVEL MOVIE",POSITIVE
"Feb 20, 2023",Pretty entertaining and definitely worth a watch. Kinda of predictable though and a lot of language they could've done without.,NEUTRAL
"Feb 20, 2023",Best out of the 3! Loved every second of this film!,POSITIVE
"Feb 20, 2023","8 years since the first movie and 5 years since the second movie Marvel Studios presents their 31st installment in their roster continuing the adventures of the hero who can shrink After the events of ‘Avengers: Endgame’ Scott Lang aka Ant-Man is enjoying his fame and success and couldn’t be happier being with his girlfriend, Hope He’s written a successful book but his daughter Cassie now fully grown up played by Kathryn Newton is acting rebellious since they both lost so much time between his heroing and being snapped for 5 years Cassie wants to contribute to mankind and has even made her own suit being Stinger and created a device to contact the Quantum Realm She, Scott, Hope, Hank Pym, and Janet all get sucked into a sub-atomic universe beneath their own filled with intelligent organisms and the one in charge is a man named Kang played by Jonathan Majors He promises Scott to give him the time he lost with his daughter if he can get Kang what he wants but Janet warns him not to trust Kang, she’s been holding a secret ever since she was trapped in the Quantum Realm for 30 years It's my favorite one out of the three Some of the zippiness is absent but it doesn't skimp on the action and the best reason to see the movie is Jonathan Majors as the villain Kang, he is killing it being the next big threat having a calm demeanor but sounding menacing too Plus given the character’s abilities in the comics he can shape existence and time to his own making The music is much more intense and it's visually stimulating even scenes involving a probability storm almost matching ‘Doctor Strange’ Love Kathryn Newton as older Cassie and it's crazy what they did with the MODOK character tying back to the first film Bill Murray makes a funny cameo too as Krylar They had more of the budget this time around and got creative with the designs of the world and the creatures Sad that Evangeline Lily is in less of this but I’m glad Michelle Pfeiffer has more to do than the previous film This officially starts phase 5 of the MCU with more of the multiverse involved Plus I'm anxious to see what happens later with more properties down the line ‘Quantumania’ is the bigger movie of the three but I think more massive stuff is on the way ",POSITIVE
"Feb 20, 2023","Best marvel movie I’ve seen in a long, long time! Fantastic movie! The critics don’t know sh*t. ",POSITIVE
"Feb 20, 2023",Too much expositions first and second act,NEGATIVE
"Feb 20, 2023","A birthday outing for my son and 3 of his friends (all 11). We all thoroughly enjoyed this one. I did not find a dragging moment in it myself. I actually found it to move along quite swiftly. Aside from a couple adult words sprinkled in, it was age appropriate for them. Highly recommend, and further solidifies the fact that critics obviously overthink things.",POSITIVE
"Feb 20, 2023",Great movie!! Love where Marvel is going!!,POSITIVE
"Feb 20, 2023",The Special effects  were awesome,POSITIVE
"Feb 20, 2023","This movie was funny and had a good story in my opinion. It knew when to do jokes and is a story a lot about Scott and his daughter. Kang was spectacular, we see a more serious Ant-man and sets up big things for marvel",NEUTRAL
"Feb 20, 2023","MODOK was AWFUL! Overall the movie just completely fell flat of having any serious elements and it was a big let down. Majors as Kang was the highlight, but nothing else was notable. Very boring movie that added minimal to the MCU. Another flop.",NEGATIVE
"Feb 20, 2023",Paul Rudd doing Paul Rudd things,POSITIVE
"Feb 20, 2023","Pretty much exactly what a Marvel-comics-based film should be like.  (If you don't like films based on comics, why are you going?)  Good acting all around, especially Pfeiffer and Majors, although Paul Rudd was fine.  Usual good use of humor, although I missed Luis and crew.  Liked MODOK and loved Cassie as future-Stature.",POSITIVE
"Feb 20, 2023","The movie is 2 hours long, but feels like 3 hours. The first act of the film could’ve been shorter, because the main plot of the film isn’t all that much convoluted. For a movie called ant man and the wasp, the wasp has little to do in the actual movie. One of the main stars being Kathryn falls short, for an actress who’s been in many projects it strongly feels as if this is her first time acting. The antagonist (kang) while being the highlight of the movie is very inconsistent. While this isn’t MCU at its worst, it definitely falls in the line of it does the job of being a comic book movie.",NEUTRAL
"Feb 20, 2023","If you're a Marvel comics and MCU fan, you will like how the story progresses from start to finish. Excited for the future as usual.",POSITIVE
"Feb 20, 2023","The movie was too silly for the stakes, KtC was not enough of a threat to be the next ""big bad"".  Too many characters and too disjointed a story.  Only sawm it once and no plans to see it again, even on D+.  Loved Jonathan Majors and Michelle Pfieffer; hated Katherine Newton.  Only went to see it as part of the ongoing Marvel story.",NEGATIVE
"Feb 20, 2023",Awesome movie! Kang was a great villain.,POSITIVE
"Feb 20, 2023","I felt nothing watching this movie and I've been a die hard MCU fan since phase one, but this was the movie where I had to admit the magic really is gone. Pretty much the whole movie is shot against a green screen, there's very little in the way of interesting character development, it's just there to setup the next movie and the movie after that. The MCU had become a snake eating its own tail. Ever since the infinity saga ended and the quality started going down I've been holding out hope that they could get things back on track again but this movie felt like the point of no return.",NEGATIVE
"Feb 20, 2023","Liked the cinematography. The first half of the film was weird, slow, and predictable. The second half was action-packed and interesting. Overall, though, the plot was predictable.",NEUTRAL
"Feb 20, 2023",Loved it. The critics were completely wrong,POSITIVE
