Date,Score,Reviews
"Jan 14, 2023",NEUTRAL,"It was a good movie, but i do think that it isn’t as amazing or groundbreaking as some people made it seem. Still highly recommend for movie lovers."
"Jan 14, 2023",POSITIVE,IT WAS THE BEST MOVIE IVE SEEN IN SO LONG
"Jan 14, 2023",POSITIVE,"One of the the best Dreamworks movies of all time, after the first 2 HTTYD movies, Prince of Egypt, and Kung Fu Panda 2."
"Jan 14, 2023",POSITIVE,Puss and boots movies are just all equally stellar
"Jan 14, 2023",POSITIVE,"Best Shrek movie since Shrek 2! perfect remaining of Fairy tales characters in a Zorro style comedy adventure. The Villiains ate top tier including Death! Goldi and the Bears are charming and Big Jack Honer stole the show as the true Big Bad. 

Best DreamWorks film in ages."
"Jan 14, 2023",POSITIVE,I loved the lessons and the antagonist. And the animation was amazing! I'm definitely rewatching this many times.
"Jan 14, 2023",POSITIVE,Great movie!!!! Had insane animation and very likable characters. Also death wolf was very hot........
"Jan 14, 2023",POSITIVE,The best suprise of the year.
"Jan 14, 2023",POSITIVE,"Film straordinario, uno dei film di animazione piu' belli che ho mai visto !!"
"Jan 14, 2023",POSITIVE,"""Puss in Boots: The Last Wish"" is a must-see film for fans of the beloved feline hero. The animation is stunning, the voice acting is top-notch, and the story is both action-packed and emotionally resonant. The filmmakers have done an excellent job of expanding on the characters and world established in the ""Shrek"" franchise, while still making the film accessible to new audiences. The humor is clever and appeals to both children and adults, and the themes of friendship and loyalty are beautifully portrayed. Overall, ""Puss in Boots: The Last Wish"" is a cinematic treat that should not be missed. 5 out of 5 stars."
"Jan 14, 2023",POSITIVE,"This movie is a fantastic dip back into the magical works of Dreamworks animation and a brilliant examination of mortality and expectations. The movie leaves the viewer satisfied and excited to see what comes next from Dreamworks. Great humor, great plot, amazing animation, and lovable characters. 10/10."
"Jan 14, 2023",POSITIVE,"Watched it, no one in the theater room didnt cry at least once or laughted during this movie, it connects with all generations and honestly is a masterpice of animation, i would take off my hat for those responsible for this, rrally considering going to see it again on theather because of how amazing puss in boots 2 is, the wolf representing death is honestly scary, the message of enjoyng the small things in life and not be greedy is epic, just a great movie if i could give it 6 stars i would"
"Jan 14, 2023",POSITIVE,"It's animation style was spectacular and the action sequences was pretty impressive, just like Spiderman into the Spiderverse."
"Jan 14, 2023",POSITIVE,"Impression of PUSS IN BOOTS 2 --
Don't blow this off.  I know, I know, a week ago I'd never have thought I needed to see this kids' movie but everyone's been saying ""It's incredible"", ""Best animated film I've seen all year"" and ""Best picture of 2022!"" Got it.  Then they grab me, trembling, ""If you don't see it in a theater you'll never forgive yourself!""  So I saw it and... good Lord, it's amazing!  I knew Avatar would be visually spectacular, but this little sequel, it's so funny, so innovative in its animation (Spiderverse has launched a revolution in jazz-like style), so engaging in a story that seems lighthearted at first but really tugs at you by the end.  I can't think of a moment that wasn't perfect.  That's right.  It's perfect.  I wouldn't change a single frame.
Every aspect of this fairy tale contributes, from evil Jack Horner (horrid freak) to Goldie and her three-bear crime family, but ever-on-his-heels (er, paws) is a bounty hunter with red glowering eyes that... I won't spoil it for you, but the film hints at Cervante's Don Quixote and his helper Sancho, valiantly trying to preserve himself, his model of being a hero, but the world is suggesting he's a relic.  There's a metaphoric death of the dashing swordsman, but something better is born.  All the while you're laughing at every scene.  It's a triumph.
Special mention goes to Perro, the little dog-dressed-as-a-cat helper (like Sancho Panza).  This side story of being yourself, winning by not opposing, victory by being incredibly naive or believing in the best at all times, it's a masterful stroke that adds to this ridiculously stunning work of perfection!  Perro's animators and story writers should get Best Supporting Actor at the Oscars.  Now get to a theater before it leaves, you'll be begging everyone to see it as well!"
"Jan 14, 2023",POSITIVE,"With an animaton style continuing the great work of The Bad Guys and an emotional story about facing the one thing you can't beat, this movie appeals to both adults and children as a genuine tale of what it means to face your fears.

Every characters arc is excellent, from Puss and Kitty through to Goldilocks and the Three Bears.  Also an awesome antagonist which was the perfect representation of the fear most have.

The fact it made the kids laugh and be a little scared, without making them terrified, and made adults talk about whether they fear death means the story has resonated.

Watch it.  Again.  And again.  You will not be disappointed."
"Jan 14, 2023",POSITIVE,Awesome animation and a great message!  Well done Dreamworks!
"Jan 14, 2023",POSITIVE,"Kids loved it (ages 8 and 6), and I was able to find some adult-centered humor as well. There were some parts that were a bit scary for the youngest, but she was able to troop through."
"Jan 14, 2023",NEGATIVE,"Core problem was the nightmare material in this movie for younger kids (~7 and under).  The 2 villains are very dark, so much so that younger kids may cry during and get nightmares after watching.

Maybe your kid is old enough for this material, if so please disregard.  I have one 6 and one 10.  The 10 yr old enjoyed, the 6 yr old cried and is still freaked out of the dark now (wasn't before).  

Personally, I think DreamWorks scriptwriter should punch themself for this content.

Without giving away too much, the 2 villains are unstoppable embodied death (embodied as a stalker wolf with scythes) and a psychopathic murderer who shoots people.

Not sure what the creative team was thinking, but this seems unnecessarily dark and brooding.  The sociopath murderer was twisted, but the death wolf -- every time he appears, Puss (protagonist) has a panic attack.

As a fan of kids animation, there is a fine line where jokes / story may go over kids heads & is meant for adults, or times the kids get it and then have a lot of confusion trying to interpret.  This was pronounced here.  The moral of the story could have been delivered without traumatizing the youngest in the audience.

I've spoken to other parents, some had to take their youngest kids crying out of the theater, many had to deal with crying scared kids & try to sit thru the movie.

Go F Yourself, DreamWorks!!"
"Jan 14, 2023",POSITIVE,"Took the family to the drive INS to see this movie, better than the 1st actually funny for everyone kids & adults."
"Jan 14, 2023",POSITIVE,"really good movie, plot has a lot of depth and nostalgia. Every character is complex enough and movie has something for every age"
"Jan 14, 2023",POSITIVE,"This is a homerun for Dreamworks. Art style and animation are on point, characters are all insanely well designed and voiced, and while the story is generally what you'd expect from a fantasy kids movie, it's still more than enticing enough to keep you hooked the entire time."
"Jan 14, 2023",POSITIVE,Incredible in every way. Must watch cinema for all ages.
"Jan 14, 2023",POSITIVE,"Loved everything except the change of the style (all the jokes were way funnier when the style was more realistic, and every time a joke occured I imagiened how much funnier it would be if it was still silly realistic)."
"Jan 14, 2023",POSITIVE,"Once again, another great movie about Puss. Especially with the hint at the end of the movie! GO SEE IT!!!!!"
"Jan 14, 2023",POSITIVE,"An unexpected masterpiece, holy!"
"Jan 14, 2023",POSITIVE,"This movie is so amazing. I went into this movie thinking it as a comedy movie but what i got out of it is much more. The emotional scenes and fight scenes, and most importantly the characters and their develop throughout the film. This is 100% must watch and all i am saying is that this movie has the best antagonist i have ever seen beside Lord Shen."
"Jan 14, 2023",POSITIVE,"Me and my sister loved it, its a 10/10 dreamworks did their thing 👏👏👏"
"Jan 14, 2023",POSITIVE,Everything is just right!
"Jan 14, 2023",POSITIVE,WHY TF IS THIS MOVIE SO GOOD ITS PUSS IN BOOTS LIKE THE FIRST ONE WAS ALRIGHT BUT NOT ANYTHING LIKE THIS
"Jan 14, 2023",POSITIVE,"The film transmit between subjects that are not so common for cartoons, but that teach real lessons, those to take to life. In addition, of course, to bringing in a magical setting several reflections"
"Jan 14, 2023",POSITIVE,"Well, that was unexpectedly fantastic! I created an account here just so I can give my sincere thanks to the creators, and encourage DreamWorks studios to continue making movies like THIS. You can feel the love and attention pouring from every frame of this spectacle. Everyone involved in the writing, direction, character design, animation, and sound, everyone clearly gave their all to deliver the best movie they could. I could tell from the very first minute I was in for something special. This is one of the movies that will unironically change lives. Please, go see it. Support the creators and let our voices be heard, this is the kind of film we want to see in theaters, this is what we as the audience appreciate and what we call the art of moviemaking."
"Jan 14, 2023",POSITIVE,"love it. great movie.
非常喜欢，很棒的电影。"
"Jan 14, 2023",POSITIVE,Peak. Cinema. At. It's. Best.
"Jan 14, 2023",POSITIVE,Love that spunky little cat. His ending up at the cat lady's house was hilarious. Worked well and was enjoyable.
"Jan 14, 2023",POSITIVE,"Fucking amazing, went to a late night showing at 9:40pm to distract myself and take my mind of putting a gun in my mouth, and it worked it was an amazing movie and an amazing soundtrack with great characters"
"Jan 14, 2023",POSITIVE,very colorful and entertaining
"Jan 14, 2023",POSITIVE,"When I went to watch this movie I had high hopes. When I walked out of the theater I found my hopes blown out of the water. During the first action sequence I was taken aback by the quality of the animation. For me, the animation was most similar to what I had seen in Spider-Man: Into the Spiderverse, but it was executed in such a unique way by alternating between being animated on 2's for the action sequences and being animated at full fps for the dialogue and subtle interactions. The fight choreography and dynamic camera movement, while being chaotic, never left my eyes wondering where to look. 

In terms of the story, it approached complex and difficult questions, like the concept of mortality and the value of your own life, or what it means to be family, and it served me the answer with ketchup and fries. It made big questions easy to understand. The topics and themes were definitely mature, but would still be understandable for younger audiences.

Each of the characters were as unique and interesting as I've come to expect from Dream Works. The Last Wish really shows the difference between a ""Villain"" and an ""Antagonist"".

On a less positive note, it seems the furries have gotten attached to the wolf character... Oh, well."
"Jan 14, 2023",POSITIVE,Big Jack Horner is the greatest villain in the history of film.
"Jan 14, 2023",POSITIVE,"Heck yeah!!! Puss in Boots is literally what I miss with old cartoon movies, and they nailed it perfectly. Thank you Dreamworks, bravo!!!👏👏"
"Jan 14, 2023",POSITIVE,"An astounding cartoon. Spectacular animation, appealing characters, a great story. Perhaps the best movie I have seen in the past year, and I have seen many fine movies this year. Not for young children though the images are far too intense. But for older ones and adults, even without kids, perfect"
"Jan 14, 2023",POSITIVE,"The animation, the writing, the direction. Everything falls in place so perfectly. My only issue is that we didn't really get to see much more of Goldilocks' relationship and issues with her family. It felt like it was squished in there near the end. It had a good build up but they didn't spend enough time on the actual conflict. Other than that, this movie is beautiful. It handles the character development in such a mature way. Puss struggling to deal with his anxiety and fear of death is written so well. I know I wasn't the only one to start crying during the scene where he has a panic attack. As someone who struggles with anxiety it felt so much more accurate than a lot of the depictions I've seen before. I hope DreamWorks continues to produce movies like this. 9.7/10"
"Jan 14, 2023",POSITIVE,Sweet movie with a clever story and great animation and charming characters. Really what more could you want?
"Jan 14, 2023",POSITIVE,Probably the best dreamwork’s movie so far. The animation was great and the story was just right.
"Jan 14, 2023",NEUTRAL,I prefer old animation style
"Jan 14, 2023",POSITIVE,"Easily the best movie of 2023, and it is only January. All Im saying is, Mario better bring it hard if it wants to beat this one out because Puss was FANTASTIC! It took all the fairy tale humor and magic that makes the Shrek movies amazing and brought it back. As someone who grew up watching the Shrek movies, this was like a trip back to my childhood. Like I stepped through a portal and became a kid again. Puss is an amazing character, the story and supporting characters are great, and (spoilers) some of those Death scenes were actually pretty scary. They also included the mild language too, was worried they would water it down and not have that but they pulled through and had it. All in all, great movie, great experience, a certified Dreamworks classic! P.S. was that a Shrek 5 teaser at the end?? I think so and it just makes it all that much better."
"Jan 14, 2023",POSITIVE,doooo do doooo de doooo duuuuu... duuuuu de diiiiiii de doooooiiio
"Jan 14, 2023",POSITIVE,"It ever so quickly changes from another film of a funny loveable cat to a touching story as we witness Puss try to escape his fate after taking his lives for granted, 
to try and escape death is to live a life of denial land fear. We experience the beauty of life not in spite of, but because of our inevitable morality. The world can be horrid and people can be disgustingly cruel, but it's the relationships and adventures we embrace that makes living worthwhile, to enjoy the rewards of being loved we must submit ourselves to the mortifying ordeal of being known."
"Jan 14, 2023",POSITIVE,ME ENCANTO! Dreamworks se lucio este año. Con Bad guys mostro un estilo artistico bello y con esta pelicula experimental como hizo Spiderman hace un par de años atras. El Lobo feroz es uno o el mejor villano del studio y deja otra secuela mejor que la primera como Dreamworks sabe hacer. Ojala el estudio se decante mas por estas peliculas que con peliculas como boss baby
"Jan 14, 2023",POSITIVE,Fantastic animation and storyline overall. A must see!
"Jan 14, 2023",POSITIVE,"I cannot express how good this movie is. It got me in the feels, made me laugh hard enough to hurt my chest and the animation and painterly style of the film is absolutely stunning. I'll be talking about this movie in the same breath as Spiderverse forever."
"Jan 14, 2023",POSITIVE,Such a cute storyline. Absolutely loved it.
"Jan 14, 2023",POSITIVE,Great plot and funny characters! We enjoyed it as much as the kids!
"Jan 14, 2023",POSITIVE,"Puss In Boots embraces what made the Shrek series so timeless in that taking classic childhood charm, a few naughty under-the-radar jokes mixed in with strong key themes works wonders like a true fairytale"
"Jan 14, 2023",POSITIVE,o melhor filme da dreawors de todos eo melhor filme de 2022
"Jan 14, 2023",POSITIVE,"This movie has stunning animation, beautiful set and character designs, a creative  and well thought out story, i did not dislike a single character, TWO examples of found family, and also the cat has eyeliner. Probably the best movie of the past decade at LEAST."
"Jan 14, 2023",POSITIVE,"This movie was absolutely, without a doubt, in my opinion, the best movie that was released in 2022, which on it's own says a lot about how I feel concerning the film. The animation was fantastic, the script was fantastic, and it all culminated together to be very high up among DreamWorks' best films. If you haven't watched it already, then go and do so, it blew everyone's expectations out of the water, I honestly wasn't expecting to have such a positive opinion about this film, with mostly nostalgia just initially leading me to the theatre, but lo and behold, it became a movie which I can, without a doubt, easily set high up as one of my topmost favorites."
"Jan 14, 2023",POSITIVE,"Feel good movie with great animation & characters. Good story, good music--a good time!"
"Jan 14, 2023",NEGATIVE,Got to theater our seats were taken. We got differents seats. more tham half way through the movie we were asked to move which we did. Usher sounded like we were lying. we will not return
"Jan 14, 2023",POSITIVE,Perfectly made! Entertainment for the whole family
"Jan 14, 2023",POSITIVE,Loved it! Probably the best movie based on the shrek world.
"Jan 14, 2023",POSITIVE,"I thought a decade wait might steal Puss' shine, but The Last Wish is a well written and visually great family film. The wolf character is a favorite addition with his whistle and his voice. Nice to have a great moral and friendship theme."
"Jan 14, 2023",POSITIVE,"I loved every second of this film, I was even tearing up. Best animated film Ive seen in a couple years."
"Jan 14, 2023",POSITIVE,"Great movie, great music, fantastic scenes"
"Jan 14, 2023",POSITIVE,"THIS WAS FIRE, CINEMATIC MASTERPIECE 10/10 WOULD RECOMMEND"
"Jan 14, 2023",POSITIVE,"Oh my God. Holy crap. Holy freaking crap.

Ok first of all, the pacing? Immaculate. Story? Life-changing. After seeing the first Puss in Boots and now this, it's safe to say that the animation — and the characters — had IMMENSE glow-up in look. The colors, the scenery, even subtle changes in character design were absolutely phenomenal. This movie is a must see, ESPECIALLY if you have an appreciation for art and animation. 5/5 movie. Would rate 10 if possible."
"Jan 14, 2023",POSITIVE,this is the best movie i have everseen! this guy is my childhood i wish to watch it in cinema but ill just prefer sflix to watch puss in boots:D
"Jan 14, 2023",POSITIVE,Muito bom história  dinâmica  excelente
"Jan 14, 2023",POSITIVE,Actually an amazing movie. Thought people were hyping it up for some reason but genuinely had everything for a quick family movie.
"Jan 14, 2023",POSITIVE,"amazing story, good art. overall poggers"
"Jan 14, 2023",POSITIVE,"Honesntly, a near perfect if not perfect movie. So phenomenal that I had to make an account just to give it 5 stars it deserves to convince everyone to go watch it. You won't regret watching it."
"Jan 13, 2023",POSITIVE,"It is a good sequel, it expands the story of this character that easily likes. The change in animation is a plus point and its history leaves great lessons of life."
"Jan 13, 2023",POSITIVE,i loved this so much you have no idea. i think this is the best movie i have ever seen in my life 😭
"Jan 13, 2023",POSITIVE,Awesome animation villain was so good 
"Jan 13, 2023",POSITIVE,Who is your favorite fearless hero?!
"Jan 13, 2023",POSITIVE,There is a cat. What else do you need?
"Jan 13, 2023",POSITIVE,Grandbabies loved it!!!
"Jan 13, 2023",POSITIVE,MASTERPIECE! Only that!
"Jan 13, 2023",POSITIVE,perfecta como para niños como para los adultos que crecimos con sherk y el gato
"Jan 13, 2023",POSITIVE,The movie does a great job on so many levels. The music and animation style does so well at depicting recurring themes throughout the movie. It has a great message and you don't need to watch the previous movies in the series to enjoy.
"Jan 13, 2023",POSITIVE,The villains was perfect. Great character development
"Jan 13, 2023",POSITIVE,"O filme e divertindo, sensível e da para tirar umas boas risadas, recomendo para toda a família."
"Jan 13, 2023",POSITIVE,"Fantastic movie. Witty, action, excellent plot.  It was just fabulously executed and most entertaining."
"Jan 13, 2023",POSITIVE,Best movie I've seen in a decade
"Jan 13, 2023",POSITIVE,We entered the theatre with low expectations & we Came out and was completely overwhelmed with this masterpiece!!! Really loved it and had a good laugh!!!
"Jan 13, 2023",POSITIVE,Fun for the whole family… surprised by how much I liked it
"Jan 13, 2023",POSITIVE,The animation for this movie was off the charts! I love Antonio Banderas and Selma Hayek in the starring roles. The moral(s) of the story can be found when you watch the movie itself and determine where they fall in your life. I think Dreamworks is giving the other animation companies a run for their money. Not sure it's especially something I would take small children to. Tweens at the earliest. There are dark moments that might scare some youngsters.
"Jan 13, 2023",NEUTRAL,"The 2D and 3D got a little confusing. And wow promoting bad language with emotions is something that surprises me  boots was OK they all look like clay figures
But yeah lots of mixed emotions for me."
"Jan 13, 2023",POSITIVE,death wolf was the best villain. his prescience hits deferent
"Jan 13, 2023",POSITIVE,Very funny and enjoyable to watch. Great animation tied with a fantastic lesson.
"Jan 13, 2023",POSITIVE,incredible! this is entertainment for kids... mine where amazed and hypnotized  by such a good story..
"Jan 13, 2023",POSITIVE,"Es hermosa en lo visual y en la historia.Me encantó, amo a los personajes también, es una refrescante y divertida película, muy bien Dreamworks, sin duda la recomiendo.🤭👏❤✨🔥"
"Jan 13, 2023",POSITIVE,Way better than you think it would be go watch
"Jan 13, 2023",POSITIVE,This movie was great and the end credit can we see Sherk and donkey again!!
"Jan 13, 2023",POSITIVE,"No me esperaba lo buena que llego a ser, se merece todas las estrellada. Muy recomendable."
"Jan 13, 2023",POSITIVE,what a amazing movie
"Jan 13, 2023",POSITIVE,"One of my favorite films from Dreamworks.  Improved upon the first film a lot, with humor and heart."
"Jan 13, 2023",NEUTRAL,Good story teaches morals
"Jan 13, 2023",POSITIVE,"I feel like that I always give huge ratings to content that I enjoy. But, I was someone who was not asking for a sequel to a Puss and Boots movie. This one brings such a unique style than the first one. I love ""Spider-Verse"" style animation and plot for this film. The fairy-tale characters work well and the wolf is my favorite Shrek villain. After this movie I would definitely watch a Shrek 5. I didn't know I would say that, but that is how much I enjoyed this movie."
"Jan 13, 2023",POSITIVE,"this. is. SO GOOD!!!!!!!!!11!!!!!!!!1!!!!!!!!!!!!1 YOU HAVE TO GO SEE THIS!
its gorgeous art style, its great story, its great villains, everything is done so well and is freaking amazing! Edit: I heard that people think death is ""too scary for children"" and as a kid myself, if your kid is afraid of death in this movie your a terrible parent. kids should be allowed to learn about these things and learn to deal with them in a healthy way. death, pain, heartbreak and sadness are not foreign to kids and not letting your kid learn about how to cope with these things in a healthy way, it could lead to depression or worse. please dont refuse to let your kid watch things like this movie just because you think it would be too scary."
"Jan 13, 2023",POSITIVE,"The best movie of all times
Super musical score 
Super character 
Super villains 
The best animation i have ever seen
This movie is a must watch even as a standalone F**king love it."
"Jan 13, 2023",POSITIVE,"I loved this movie, the colors, the animation, the fights
it is a must see!"
"Jan 13, 2023",POSITIVE,Best animated movie I have ever seen hands down
"Jan 13, 2023",POSITIVE,"The fact they were able to make a 36 yr old grown man tense up every time the Wolf, or Death, came on the screen, was so well done.  The animation was top level as well, definitely a visual upgrade from previous iterations in the Puss in Boots & Shrek cinematic universe.  Finally, this movie has a great message behind it"
"Jan 13, 2023",POSITIVE,Absolute masterpiece!
"Jan 13, 2023",POSITIVE,"Puss in Boots: The Last Wish is a phenomenal movie, for any audience old or young. I was entertained throughout the whole duration of this film, from the story, characters, set pieces and the superb animation. I was also surprised at how they tackled the topic of anxiety and it's effects, something you would not expect from a children's movie. As someone that has dealt with anxiety for most of their life, a lot of scenes hit close to home for me and I have to say it was handled perfectly. This movie is full to the brim with emotional moments, high octane set pieces and fight choreography that rivals the likes of anime shows like Demon Slayer. I cannot recommend this movie enough, and hopefully it will leave a lasting impression on you as it has done so for me"
"Jan 13, 2023",POSITIVE,"Movie of the YEAR. The emotions this movie made me feel I just did not expect from a puss in boots movie. All the characters were given plenty of screen time, the themes explored in this movie are fantastic. Great pacing, but one character definitely steals the show EVERY TIME there on screen. A MUST watch film."
"Jan 13, 2023",POSITIVE,This is just too good
"Jan 13, 2023",POSITIVE,"This movie was amazing. Some could even say perfect. Stakes were high and it had a good story. It also has some of Spider-Verses animation style at some scenes that were intense. I do kind of Miss Humpty Dumpty though. But Kitty softpaws and the dog were cool. This is my favorite animated movie of the year and if you don't watch this, you are missing out on so much."
"Jan 13, 2023",POSITIVE,"Went in with 0 expectations, left out compelled by the quality and wanting to watch it again. And that villain! What a great one."
"Jan 13, 2023",POSITIVE,"O roteiro é de uma certa forma original e o filme traz cenas totalmente diferente do que estamos acostumados com o universo de Shrek. Cenas emocionantes e arrepiantes até, do começo ao fim."
"Jan 13, 2023",POSITIVE,"Movie was amazing, csn pause on any scene and it is like a painting. It looks like they took inspiration from into the spider verse. Movie tackles with mortality really well and executes animation perfectly. 10/10 I would watch again."
"Jan 13, 2023",POSITIVE,Just proves Dreamworks > Disney
"Jan 13, 2023",POSITIVE,"The only thing wrong with this movie was the underprepared release date. It was overshadowed by many other movies such as Avatar, Guillermo's Pinocchio etc. I love how Dreamworks and other studios similar have realised that animation isn't about being hyper-surrealistic, it's about genuine visual storytelling through art. Studios are remembering that animation isn't a genre, it's a medium for visual storytelling. And I can't believe how Dreamworks managed to pull off a children's movie with three villains?? Great stuff Dreamworks. Can't wait to see this hybrid animation implemented into Kung Fu Panda."
"Jan 13, 2023",POSITIVE,"I love how they chose a predictable plot, but with lots of twist and fun way of giving life values and lessons for every group of awesome characters along the way, it's very creative and entertaining."
"Jan 13, 2023",POSITIVE,"There is no reason for a sequel to a spinoff of god damn Shrek to be so good, but here we are. 10/10"
"Jan 13, 2023",POSITIVE,Such an exciting movie! The animation draws you in and the fight scenes are just immaculate. This has to be one of the best kids movies of all time! What a way to start 2023 with this.
"Jan 13, 2023",POSITIVE,The best animated movie i've seen after kung fu panda 3
"Jan 13, 2023",POSITIVE,bro thats the best movie i have seen in years. actually i thought it is going to ruin the puss in boots sequel BUT IT MADE IT 10x BETTER. THATS A MUST WATCH
"Jan 13, 2023",POSITIVE,"Really enjoyed this movie. Story was good with action and comedy, lots of fun!!"
"Jan 13, 2023",POSITIVE,"Great movie, amazing animation and writing all around."
"Jan 13, 2023",POSITIVE,"I LOVED THIS MOVIE +_+ keep making movies like these, no genderswap characters or character sexuality swapped....this movie was perfect"
"Jan 13, 2023",POSITIVE,"the animation used every asset to its full potential, adding to the amazing story using trust and fear to captivate the audience, with multiple characters that have plot twists to keep people on the edge of their seat. bringing back an old, worn out Puss in Boots, fearful of losing his last life, bringing the audience closer to the character and sustained throughout the whole movie"
"Jan 13, 2023",POSITIVE,"This movie has a critical story with a deep explanation which helps the audience know what the definition is about with context. I watched this in the movie theater and turned out that the movie is incredibly good and how well the writer seriously focuses on this story helps the audience keep interested and is less bored. My rate is 10/10 for an excellent job. Well done, guys! Also I am willing to keep watching this over and over again."
"Jan 13, 2023",POSITIVE,Absolutely loved it!!!
"Jan 13, 2023",POSITIVE,one of the best movies of 2022-2023 plus this my be the year for DreamWorks
"Jan 13, 2023",POSITIVE,A good movie never expected to see a sequel and totally a wholesome family movie where every age can watch and enjoy.
"Jan 13, 2023",POSITIVE,The animation is so fun and the characters and story is amazing! Animation isn't just for kids!!!! It's cinema!!!! Puss In Boots 2 is a must watch!!!
"Jan 13, 2023",POSITIVE,"This movie was absolutely amazing. Some of the best themes and characters I've seen in a movie, a kids PUSS IN BOOTS movie, in years. And the animation was just wonderful. There were a lot of characters, but not so many that you couldn't keep track. And each character was so amazing and perfect for their role, and I know everyone is going crazy about death but jack horner was honestly a better villain just because of the lack of give a crap about others. He is a peak comedic villain. No one character got any more or less screen time then they should've, and everything was just masterfully crafted. And the ANIMATION? Don't get me started. Please give it a watch, and in THEATERS, so you can actually support the amazing dreamworks team that created this."
"Jan 13, 2023",POSITIVE,Better than I was expecting. I wasn’t that excited to see it but it was worth it.
"Jan 13, 2023",POSITIVE,Great film!!! You do not need to see the previous puss in boots movies to enjoy this one!
"Jan 13, 2023",POSITIVE,"Preciosa, muy tierna"
"Jan 13, 2023",POSITIVE,My daughter loved it. Very nice animation. Unexpectedly good.
"Jan 13, 2023",POSITIVE,"This is the proper way to revise a franchise. Intense, emotional, beautiful, this movie excels in every way"
"Jan 13, 2023",NEUTRAL,It was ok. The kids liked which is what matters most.
"Jan 13, 2023",NEGATIVE,Very boring and not great animation it being 3D.
"Jan 13, 2023",POSITIVE,"A melhor animação que assisti neste ano, foi muito boa, mesclando várias situações do Gato de Botas em uma aventura épica!"
"Jan 13, 2023",POSITIVE,A great movie that's far deeper than I anticipated.
"Jan 13, 2023",POSITIVE,"One of my favorite movies of the year and probably the best animated movie I've ever seen, if I could I'd give it an extra star. Truly just an amazing movie and they did puss n boots justice with his sequel."
"Jan 13, 2023",POSITIVE,"Pura masterpiece, o vilão então nem se fala 🐺👹"
"Jan 13, 2023",POSITIVE,It was a great movie the animation was superb!!!
"Jan 13, 2023",POSITIVE,"Second best movie of all time, I mean like come on this stupid children's movie about a cat that wears boots scared me. And uhhh I would say that is sad but looking around quite a few people did get scared. But to be honest the fact that I get scared honestly makes the movie better and more fun which is great. So, I give this movie a 10/10 absolutely must watch this movie, just a great, amazing movie. I would sell my left kidney to watch this movie again, I can only say that about one other movie."
"Jan 13, 2023",NEUTRAL,Genuinely way more fun than I expected.
"Jan 13, 2023",POSITIVE,"I don't bother too rate movies 

This one did"
"Jan 13, 2023",POSITIVE,"Filme simplesmente perfeito em tudo, simplesmente incrível."
"Jan 13, 2023",NEUTRAL,"Por primera vez en más de una década,
DreamWorks Animation presenta una nueva
aventura en el universo de Shrek. Aunque la trama
es muy predecible logra entretener y no aburrir al
espectador en ningún momento. Creo que más que
la trama es la animación con tintes de historieta la
que logra esto,muy parecido a lo visto en spiderman
a New universe (2018) de Sony.
Me gusto ver de regreso a este personaje con
muchos guiños a historias de cuentos de hadas y
del universo de Shrek.
Maneja temas maduros cómo la muerte y el trauma
infantil de una manera muy ligera para un niño,
además de contar con los personajes y villanos
bien desarrollados.
Nos dejá con una gran lección sobre la vida y la
muerte algo muy parecido a Pinocchio (2022) de
Guillermo del Toro.
Creo que no es una película innovadora pero que
funciona para disfrutar en familia.
La volvería a ver un domingo cuando este
disponible en alguna plataforma de streaming, pero
mientras tanto,estaré esperando el siguiente
movimiento de DreamWorks sobre el universo de
Shrek."
"Jan 12, 2023",POSITIVE,"A masterpiece, a sequel better than the original! It's something rare but it's true."
"Jan 12, 2023",POSITIVE,"Funny, enjoyable, and just great overall"
"Jan 12, 2023",POSITIVE,Just watched Puss in boots last wish in the cinema thoroughly enjoyed it I can definitely say it’s better than the first Shrek movie thoroughly enjoyed it I would give it 4.5 out of 5
"Jan 12, 2023",POSITIVE,"Really, really enjoyed this one a lot!!"
"Jan 12, 2023",POSITIVE,"I think is Very good! The animation is perfect, the history is extremely good!"
"Jan 12, 2023",POSITIVE,"Fantastic film. From the fun story to the gorgeous design, it really hits a solid 10/10 for me! It's certainly become a new favourite film of mine."
"Jan 12, 2023",POSITIVE,This is probably the best movie I've seen in years. I bought it digitally kmmediately after watching it in the theater. I've seen it 5 times since.
"Jan 12, 2023",POSITIVE,"It's Amazing, the wolf dubbing is impeccable, the plot and characters are captivating, dreamworks made an amazing movie."
"Jan 12, 2023",POSITIVE,"Go watch it at any local movie theater me and my daughter saw it and loved it. We are hoping for another sequel as the movie was that enjoyable and better than Avatar in terms of a fun story. Avatar is great visually but dollar for dollar the story in ""Puss in Boots The last wish"" was much better. The intro of the movie was a absolute wow now thats a start. Its a great family movie not woke or anything no suggestible or questionable themes or characters.  Just wholesome family movie for everyone. Its like where the movies left off from Shrek and the whole puss in boots spinoff movie and tv show previously and this one is now one of the greats. I recommend you go see it. Get your popcorn drink hotdogs and nachos on! Support the movie studio and crew and your local favorite movie theaters as this is the movie to watch if your a Shrek universe lover or want a family friendly movie. You will be glad your saw this movie and be wanting another sequel like we did. I will be buying the Blueray copy!"
"Jan 12, 2023",POSITIVE,Best movie I've ever seen
"Jan 12, 2023",POSITIVE,"Top 10 movie of 2022, no cap"
"Jan 12, 2023",POSITIVE,"brilliant movie, down to the animation and messages. tackled subjects such as mortality and anxiety in fresh way"
